"","BirdID","BloodID","NotSure","Objective","PlateID","U_PlateID","CqGAPDH","EffGAPDH","DiffGAPDH","CqTelomere","EffTelomere","DiffTelomere","RTL","Whodunnit","obsno","CatchID","BloodSource","Status","OccasionDate","Island","birthyear","birthday","occasionyear","age_year","age_date","AveAge","WithinAge","BirthFieldPeriodID","SexEstimate","OccasionID","TerritoryID","FieldPeriodID","Year","TerritoryNumber","TQ","TQcorrected","newstat","avg_invert","RTL_z","lifespan","newlifespan"
"1648",5338,4758,3459,8,28,"8_28",23.41,1.904,0.056,17.384,1.7565,0.492,0.47,"EAF",1,7245,"A","BrM","2011-08-10","CN",2009,"2009-04-14",2011,2,848,1.75,0.25,92,1,3568,157,105,2011,102,20734.44265,20734.44265,"Dom",9.22112790171429,-1.12685509835108,1785,1630
"1649",5338,5617,3651,8,36,"8_36",23.2955,1.9085,0.309,15.909,1.78,0.164,1.27,"EAF",1,8351,"A","BrM","2013-07-13","CN",2009,"2009-04-14",2013,4,1551,1.75,2.25,92,1,4732,155,122,2013,101.1,12471.2,12471.2,"Dom",3.25588827135714,0.966396229553326,1785,1630
"1650",5338,4538,3743,8,40,"8_40",25.934,1.9655,0.104,19.219,1.799,0.092,0.79,"EAF",1,6999,"A","ABX","2010-02-15","CN",2009,"2009-04-14",2010,1,307,1.75,-0.75,92,1,3376,178,103,NA,NA,NA,NA,"Sub",2.94367555457143,-0.289554567189316,1785,1630
"1651",5339,4615,3600,8,34,"8_34",23.6695,1.9195,0.027,17.9595,1.806,0.049,0.38,"EAF",1,7086,"A","AB","2010-08-07","CN",2009,"2009-05-29",2010,1,435,1,0,92,0,3481,24,104,2010,18,35976.54228,35976.54228,"Sub",3.4374523775,-1.36234587274032,1220,1220
"1652",5341,4350,3839,8,8,"8_8",23.3,1.9165,0.01,17.4735,1.807,0.187,0.35,"EAF",1,6771,"A","ABX","2009-08-14","CN",2008,"2008-12-18",2009,1,239,1,0,90,0,2512,159,92,2009,103.1,6534.753769,6534.753769,"Sub",4.5509424385,-1.44084279753674,1902,1747
"1653",5343,4619,3602,8,34,"8_34",23.29,1.9025,0.006,15.7385,1.814,0.167,1.1,"EAF",1,7091,"A","FLOAT","2010-08-09","CN",2009,"2009-08-06",2010,1,368,1,0,92,1,3482,72,104,2010,50.1,33659.05906,33659.05906,"Sub",3.4374523775,0.52158032237364,400,400
"1654",5447,5624,2746,7,31,"7_31",23.767,1.935,0.004,17.2055,1.8185,0.213,0.48,"EAF",1,8359,"A","BrM","2013-07-17","CN",2009,"2009-05-09",2013,4,1530,2,2,92,1,4741,82,122,2013,55,47293.1605,47293.1605,"Dom",3.25588827135714,-1.10068945675227,2126,1974
"1655",5447,4464,1316,3,87,"3_87",23.43966667,1.845,0.18,12.36233333,1.719333333,0.268,0.77,"EB",1,6926,"A","H","2009-07-07","CN",2009,"2009-05-09",2009,0,59,2,-2,92,1,2407,112,92,2009,78,12829.22912,12829.22912,"Sub",4.5509424385,-0.341885850386926,2126,1974
"1656",5448,4465,3283,8,19,"8_19",22.9475,1.945,0.045,16.3765,1.7925,0.429,0.53,"EAF",1,6927,"A","H","2009-07-15","CN",2009,"2009-05-17",2009,0,59,0,0,92,0,2469,16,92,2009,11,24890.57625,24890.57625,"Sub",4.5509424385,-0.969861248758247,306,306
"1657",5449,4466,3818,8,7,"8_7",22.381,1.895,0.006,16.551,1.7915,0.082,0.41,"EAF",1,6928,"A","OFL","2009-07-19","CN",2009,"2009-03-22",2009,0,119,0,0,90,0,2450,99,92,2009,67,7326.35166,7326.35166,"Sub",4.5509424385,-1.28384894794391,180,180
"1658",5450,5951,3654,8,36,"8_36",23.0485,1.995,0.061,16.388,1.8245,0.206,0.81,"EAF",1,8717,"A","BrF","2014-07-09","CN",2009,"2009-05-29",2014,5,1867,2.75,2.25,92,0,9309,51,125,2014,35,38566.46254,38566.46254,"Dom",4.45790002828571,-0.237223283991706,2106,2106
"1659",5450,4675,3434,8,27,"8_27",24.95,1.9285,0.01,19.375,1.802,0.072,0.37,"EAF",1,7161,"A","BrF","2011-07-02","CN",2009,"2009-05-29",2011,2,764,2.75,-0.75,92,0,3521,53,105,2011,37,54153.30042,54153.30042,"Dom",9.22112790171429,-1.38851151433913,2106,2106
"1660",5450,5287,3649,8,36,"8_36",23.362,1.8655,0.268,16.489,1.792,0.41,0.94,"EAF",1,7920,"A","BrF","2012-06-08","CN",2009,"2009-05-29",2012,3,1106,2.75,0.25,92,0,4214,51,116,2012,35,13995.17363,13995.17363,"Dom",4.47840260407143,0.102930056792759,2106,2106
"1661",5450,4587,3475,8,29,"8_29",24.6765,1.9655,0.027,17.8415,1.794,0.003,0.92,"EAF",1,7056,"A","BrF","2010-07-20","CN",2009,"2009-05-29",2010,1,417,2.75,-1.75,92,0,3448,51,104,2010,35,28835.48319,28835.48319,"Dom",3.4374523775,0.0505987735951495,2106,2106
"1662",5451,4468,3732,8,4,"8_4",23.088,1.9405,0.006,16.031,1.841,0.484,0.84,"EAF",1,6930,"A","SEEN2","2009-08-11","CN",2009,"2009-05-14",2009,0,89,0,0,92,0,2508,154,92,2009,101,17177.16674,17177.16674,"Sub",4.5509424385,-0.158726359195291,127,127
"1663",5453,5755,3715,8,39,"8_39",23.424,1.899,0.096,15.629,1.8075,0.28,1.33,"EAF",1,8500,"A","BrM","2013-07-30","CN",2009,"2009-08-05",2013,4,1455,3.75,0.25,92,1,4778,28,122,2013,22,16756.5397,16756.5397,"Dom",3.25588827135714,1.12339007914616,2246,2246
"1664",5453,5934,3653,8,36,"8_36",23.371,1.9165,0.062,16.751,1.824,0.088,0.81,"EAF",1,8698,"A","BrM","2014-07-02","CN",2009,"2009-08-05",2014,5,1792,3.75,1.25,92,1,9291,28,125,2014,22,9283.3943,9283.3943,"Dom",4.45790002828571,-0.237223283991706,2246,2246
"1665",5453,6072,3571,8,32,"8_32",23.5905,1.925,0.055,17.5495,1.8155,0.147,0.42,"EAF",1,8843,"A","BrM","2014-09-10","CN",2009,"2009-08-05",2014,5,1862,3.75,1.25,92,1,9452,28,125,2014,22,9283.3943,9283.3943,"Dom",4.45790002828571,-1.2576833063451,2246,2246
"1666",5453,4618,3601,8,34,"8_34",23.3995,1.919,0.007,17.2225,1.7805,0.129,0.5,"EAF",1,7089,"A","FLOAT","2010-08-09","CN",2009,"2009-08-05",2010,1,369,3.75,-2.75,92,1,3482,516,104,2010,136,13024.65468,13024.65468,"Sub",3.4374523775,-1.04835817355466,2246,2246
"1667",5456,4625,3686,8,38,"8_38",23.63,1.9545,0.016,16.2975,1.798,0.111,1.25,"EAF",1,7100,"A","BrM","2010-08-27","CN",2009,"2009-08-11",2010,1,381,2,-1,92,1,3486,134,104,2010,92,12011.75893,12011.75893,"Dom",3.4374523775,0.914064946355715,3695,3497
"1668",5456,5338,3628,8,35,"8_35",23.59,1.888,0.04,16.085,1.785,0.278,1.25,"EAF",1,7974,"A","BrM","2012-06-27","CN",2009,"2009-08-11",2012,3,1051,2,1,92,1,4225,134,116,2012,92,6688.578912,6688.578912,"Dom",4.47840260407143,0.914064946355715,3695,3497
"1669",5457,4474,3095,8,10,"8_10",22.9055,1.9435,0.021,15.957,1.802,0.286,0.74,"EAF",1,6936,"A","OFL","2009-08-21","CN",2009,"2009-05-24",2009,0,89,1,-1,92,0,2526,177,92,2009,120,69486.62608,69486.62608,"Sub",4.5509424385,-0.420382775183341,NA,861
"1670",5457,5074,3623,8,35,"8_35",23.306,1.905,0.012,17.0225,1.828,0.071,0.59,"EAF",1,7788,"A",NA,"2011-12-13","CN",2009,"2009-05-24",2011,2,933,1,1,92,0,4080,85,110,2011,57.1,NA,NA,NA,2.5821760215,-0.812867399165417,NA,861
"1671",5459,4535,3598,8,34,"8_34",23.566,1.932,0.08,17.3345,1.791,0.215,0.52,"EAF",1,6996,"A","ABX","2010-02-22","CN",2009,"2009-08-21",2010,1,185,1,0,92,0,3374,100,103,NA,NA,NA,NA,"Sub",2.94367555457143,-0.996026890357052,210,210
"1672",5462,4653,4364,9,31,"9_31",23.051,1.9595,0.076,17.715,1.8135,0.36,0.32,"EAF",1,7132,"A","ABX","2010-08-31","CN",2009,"2009-08-21",2010,1,375,1,0,92,1,3503,4,104,2010,3,25234.9142,25234.9142,"Sub",3.4374523775,-1.51933972233315,2230,2022
"1673",5465,4769,3620,8,35,"8_35",23.287,1.9,0.05,16.8195,1.8085,0.183,0.67,"EAF",1,7256,"A","BrF","2011-07-27","CN",2009,"2009-08-28",2011,2,698,2,0,92,0,3575,43,105,2011,30.2,52388.50364,52388.50364,"Dom",9.22112790171429,-0.603542266374976,3678,3312
"1674",5497,4605,3908,9,11,"9_11",24.07,1.904,0.042,17.4935,1.81,0.035,0.83,"EAF",1,7075,"A","BrM","2010-08-02","CN",2009,"2009-10-27",2010,1,279,1.66666666666667,-0.666666666666667,92,1,3477,100,104,2010,68,24867.94354,24867.94354,"Dom",3.4374523775,-0.184892000794096,NA,705
"1675",5497,4900,4536,9,7,"9_7",24.9525,1.9845,0.021,17.9575,1.813,0.037,0.98,"EAF",1,7392,"A","BrM","2011-09-22","CN",2009,"2009-10-27",2011,2,695,1.66666666666667,0.333333333333333,92,1,3686,100,105,2011,68,11847.20943,11847.20943,"Dom",9.22112790171429,0.20759262318798,NA,705
"1676",5497,5065,3892,9,10,"9_10",23.7145,1.93,0.121,16.9265,1.8185,0.141,0.79,"EAF",1,7777,"A",NA,"2011-12-12","CN",2009,"2009-10-27",2011,2,776,1.66666666666667,0.333333333333333,92,1,4079,100,110,2011,68,NA,NA,NA,2.5821760215,-0.289554567189316,NA,705
"1677",5498,4543,3949,9,13,"9_13",23.518,1.9145,0.106,16.5075,1.8295,0.057,0.83,"EAF",1,7004,"A","OFL","2010-02-14","CN",2009,"2009-10-18",2010,1,119,3,-2,92,1,3308,134,103,NA,NA,NA,NA,"Sub",2.94367555457143,-0.184892000794096,2172,1964
"1678",5498,5983,3904,9,10,"9_10",23.525,1.8755,0.104,16.1295,1.803,0.133,1.12,"EAF",1,8750,"A","BrM","2014-07-22","CN",2009,"2009-10-18",2014,5,1738,3,2,92,1,9340,160,125,2014,104,5038.414312,5038.414312,"Dom",4.45790002828571,0.57391160557125,2172,1964
"1679",5498,5328,3938,9,12,"9_12",23.5405,1.9675,0.055,17.289,1.7945,0.176,0.51,"EAF",1,7965,"A","BrM","2012-06-20","CN",2009,"2009-10-18",2012,3,976,3,0,92,1,4220,160,116,2012,104,9945.974865,9945.974865,"Dom",4.47840260407143,-1.02219253195586,2172,1964
"1680",5507,4545,4054,9,18,"9_18",22.971,1.9345,0.06,16.576,1.8025,0.068,0.65,"EAF",1,7014,"A","ABX","2010-07-11","CN",2009,"2009-11-14",2010,1,239,1,0,92,1,3406,53,104,2010,37,29769.57144,29769.57144,"Sub",3.4374523775,-0.655873549572586,300,300
"1681",5508,4546,4489,9,5,"9_5",23.6175,1.903,0.097,16.482,1.767,0.132,1.01,"EAF",1,7015,"A","BrM","2010-07-12","CN",2009,"2009-11-15",2010,1,239,2.6,-1.6,92,1,3407,68,104,2010,47.1,13248.09287,13248.09287,"Dom",3.4374523775,0.286089547984395,1784,1570
"1682",5508,5345,3983,9,14,"9_14",23.2905,1.9015,0.065,16.6905,1.796,0.057,0.59,"EAF",1,7982,"A","BrM","2012-07-02","CN",2009,"2009-11-15",2012,3,960,2.6,0.4,92,1,4234,68,116,2012,47.1,8646.228971,8646.228971,"Dom",4.47840260407143,-0.812867399165417,1784,1570
"1683",5508,5026,3974,9,14,"9_14",23.2045,1.876,0.129,15.4445,1.8015,0.041,1.17,"EAF",1,7728,"A",NA,"2011-11-29","CN",2009,"2009-11-15",2011,2,744,2.6,-0.6,92,1,4040,50,110,2011,34.5,NA,NA,NA,2.5821760215,0.704739813565275,1784,1570
"1684",5508,5171,3916,9,11,"9_11",25.0015,1.931,0.003,18.7745,1.842,0.157,0.69,"EAF",1,7795,"A","BrM","2012-01-27","CN",2009,"2009-11-15",2012,3,803,2.6,0.4,92,1,4101,68,112,NA,NA,NA,NA,"Dom",NA,-0.551210983177367,1784,1570
"1685",5508,5603,4340,9,3,"9_3",23.9175,1.9505,0.111,17.4465,1.7825,0.023,0.54,"EAF",1,8337,"A","BrM","2013-07-02","CN",2009,"2009-11-15",2013,4,1325,2.6,1.4,92,1,4712,68,122,2013,47.1,33074.22594,33074.22594,"Dom",3.25588827135714,-0.943695607159442,1784,1570
"1686",5509,4547,4281,9,28,"9_28",22.9535,1.9945,0.031,16.431,1.797,0.234,0.82,"EAF",1,7016,"A","OFL","2010-07-11","CN",2010,"2010-03-14",2010,0,119,0.5,-0.5,103,1,3406,63,104,2010,46,25069.71699,25069.71699,"Sub",3.4374523775,-0.211057642392901,1451,1296
"1687",5509,4699,4139,9,21,"9_21",23.81,1.9665,0.092,17.1585,1.7905,0.447,0.84,"EAF",1,7185,"A","BrM","2011-07-06","CN",2010,"2010-03-14",2011,1,479,0.5,0.5,103,1,3534,55,105,2011,39,22859.85541,22859.85541,"Dom",9.22112790171429,-0.158726359195291,1451,1296
"1688",5510,4681,3995,9,15,"9_15",23.27,1.9025,0.07,16.7935,1.8065,0.445,0.66,"EAF",1,7167,"A","SEEN2","2011-06-30","CN",2009,"2009-11-09",2011,2,598,2,0,92,1,3522,33,105,2011,25,66391.59668,66391.59668,"Sub",9.22112790171429,-0.629707907973782,692,692
"1689",5511,4549,4322,9,3,"9_3",23.274,1.9085,0.024,15.532,1.786,0.012,1.06,"EAF",1,7018,"A","OFL","2010-07-05","CN",2010,"2010-04-07",2010,0,89,0,0,103,0,3409,15,104,2010,10,40723.25029,40723.25029,"Sub",3.4374523775,0.41691775597842,3090,2723
"1690",5512,4550,3991,9,15,"9_15",23.4485,1.934,0.051,15.596,1.838,0.298,1.53,"EAF",1,7019,"A","AB","2010-07-05","CN",2010,"2010-03-08",2010,0,119,0,0,103,0,3409,14,104,2010,9,17585.27507,17585.27507,"Sub",3.4374523775,1.64670291112226,186,186
"1691",5513,4551,3992,9,15,"9_15",23.1435,1.965,0.043,15.7075,1.795,0.193,1.12,"EAF",1,7020,"A","AB","2010-07-10","CN",2009,"2009-11-13",2010,1,239,2.4,-1.4,92,1,3410,46,104,2010,32.5,20869.10557,20869.10557,"Sub",3.4374523775,0.57391160557125,NA,4688
"1692",5513,5732,3961,9,13,"9_13",23.6785,1.925,0.025,16.654,1.797,0.362,0.84,"EAF",1,8476,"A","BrM","2013-09-21","CN",2009,"2009-11-13",2013,4,1408,2.4,1.6,92,1,4874,47,122,2013,33,35281.02045,35281.02045,"Dom",3.25588827135714,-0.158726359195291,NA,4688
"1693",5513,4826,3972,9,14,"9_14",23.8235,1.9655,0.103,16.933,1.8345,0.112,0.71,"EAF",1,7317,"A","BrM","2011-09-10","CN",2009,"2009-11-13",2011,2,666,2.4,-0.4,92,1,3641,47,105,2011,33,42565.27361,42565.27361,"Dom",9.22112790171429,-0.498879699979756,NA,4688
"1694",5513,4677,4138,9,21,"9_21",25.7725,1.929,0.059,19.6985,1.8345,0.093,0.66,"EAF",1,7163,"A","BrM","2011-07-02","CN",2009,"2009-11-13",2011,2,596,2.4,-0.4,92,1,3520,47,105,2011,33,42565.27361,42565.27361,"Dom",9.22112790171429,-0.629707907973782,NA,4688
"1695",5513,5285,4146,9,21,"9_21",23.6565,1.9185,0.031,16.8275,1.856,0.133,0.95,"EAF",1,7918,"A","BrM","2012-06-07","CN",2009,"2009-11-13",2012,3,937,2.4,0.6,92,1,4182,47,116,2012,33,27365.83253,27365.83253,"Dom",4.47840260407143,0.129095698391564,NA,4688
"1696",5514,4552,3928,9,12,"9_12",23.4585,1.9405,0.101,16.8415,1.8455,0.131,0.63,"EAF",1,7021,"A","AB","2010-07-10","CN",2009,"2009-11-13",2010,1,239,2.33333333333333,-1.33333333333333,92,0,3410,43,104,2010,30.2,25237.1763,25237.1763,"Sub",3.4374523775,-0.708204832770197,3235,3235
"1697",5514,4792,4326,9,3,"9_3",23.446,1.9105,0.034,15.8765,1.8105,0.249,0.97,"EAF",1,7280,"A","BrF","2011-08-30","CN",2009,"2009-11-13",2011,2,655,2.33333333333333,-0.333333333333333,92,0,3614,57,105,2011,41,47704.52886,47704.52886,"Dom",9.22112790171429,0.181426981589174,3235,3235
"1698",5514,5671,4112,9,2,"9_2",23.527,1.932,0.066,16.7325,1.822,0.249,0.69,"EAF",1,8408,"A","BrF","2013-08-13","CN",2009,"2009-11-13",2013,4,1369,2.33333333333333,1.66666666666667,92,0,4782,57,122,2013,41,24306.55384,24306.55384,"Dom",3.25588827135714,-0.551210983177367,3235,3235
"1699",5515,4789,4205,9,24,"9_24",23.3765,1.9145,0.139,16.862,1.8525,0.07,0.5,"EAF",1,7276,"A","BrM","2011-08-31","CN",2009,"2009-11-13",2011,2,656,1.66666666666667,0.333333333333333,92,1,3615,57,105,2011,41,47704.52886,47704.52886,"Dom",9.22112790171429,-1.04835817355466,NA,688
"1700",5515,5055,4127,9,20,"9_20",23.3075,1.933,0.015,16.67,1.819,0.056,0.56,"EAF",1,7766,"A",NA,"2011-12-13","CN",2009,"2009-11-13",2011,2,760,1.66666666666667,0.333333333333333,92,1,4080,54,110,2011,38,NA,NA,NA,2.5821760215,-0.891364323961832,NA,688
"1701",5515,4553,4075,9,19,"9_19",23.1165,1.9425,0.007,17.142,1.779,0.24,0.46,"EAF",1,7022,"A","ABX","2010-07-10","CN",2009,"2009-11-13",2010,1,239,1.66666666666667,-0.666666666666667,92,1,3410,54,104,2010,38,30601.09382,30601.09382,"Sub",3.4374523775,-1.15302073994988,NA,688
"1702",5516,5032,4000,9,15,"9_15",23.2745,1.9155,0.019,16.1865,1.803,0.359,0.94,"EAF",1,7734,"A",NA,"2011-12-06","CN",2009,"2009-11-12",2011,2,754,1.5,0.5,92,0,4521,112,110,2011,78,NA,NA,NA,2.5821760215,0.102930056792759,NA,689
"1703",5516,4554,4178,9,23,"9_23",23.0745,1.963,0.055,15.399,1.7845,0.214,1.09,"EAF",1,7023,"A","ABX","2010-07-09","CN",2009,"2009-11-12",2010,1,239,1.5,-0.5,92,0,3411,34,104,2010,26,15405.20166,15405.20166,"Sub",3.4374523775,0.495414680774835,NA,689
"1704",5517,4555,4198,9,24,"9_24",22.9265,2.009,0.019,16.262,1.796,0.022,0.52,"EAF",1,7024,"A","AB","2010-07-09","CN",2009,"2009-11-12",2010,1,239,2.66666666666667,-1.66666666666667,92,0,3411,2,104,2010,1.1,17769.97905,17769.97905,"Sub",3.4374523775,-0.996026890357052,2869,2503
"1705",5517,5776,4196,9,23,"9_23",23.0705,1.983,0.045,17.316,1.7665,0.03,0.36,"EAF",1,8523,"A","ABX","2014-02-11","CN",2009,"2009-11-12",2014,5,1552,2.66666666666667,2.33333333333333,92,0,5283,2,124,2014,1.1,34383.4232,34383.4232,"Sub",6.32106875521429,-1.41467715593793,2869,2503
"1706",5517,4754,4101,9,2,"9_2",24.0105,1.8895,0.103,16.8455,1.8265,0.077,0.87,"EAF",1,7241,"A","H","2011-07-17","CN",2009,"2009-11-12",2011,2,612,2.66666666666667,-0.666666666666667,92,0,3556,2,105,2011,1.1,73533.57595,73533.57595,"Sub",9.22112790171429,-0.0802294343988758,2869,2503
"1707",5518,5408,3939,9,12,"9_12",23.574,1.8985,0,16.8,1.8275,0.046,0.71,"EAF",1,8052,"A","BrF","2012-09-24","CN",2009,"2009-11-05",2012,3,1054,2.33333333333333,0.666666666666667,92,0,4345,134,116,2012,92,6688.578912,6688.578912,"Dom",4.47840260407143,-0.498879699979756,2876,2154
"1708",5518,5340,4502,9,5,"9_5",23.447,1.882,0.192,16.0295,1.8265,0.121,1.17,"EAF",1,7976,"A","BrF","2012-06-27","CN",2009,"2009-11-05",2012,3,965,2.33333333333333,0.666666666666667,92,0,4225,134,116,2012,92,6688.578912,6688.578912,"Dom",4.47840260407143,0.704739813565275,2876,2154
"1709",5518,4556,4218,9,25,"9_25",22.905,2.0055,0.12,16.846,1.7855,0.044,0.38,"EAF",1,7025,"A","AB","2010-07-02","CN",2009,"2009-11-05",2010,1,239,2.33333333333333,-1.33333333333333,92,0,3412,478,104,2010,127,3504.186439,3504.186439,"Sub",3.4374523775,-1.36234587274032,2876,2154
"1710",5519,4557,4033,9,17,"9_17",23.322,1.928,0.038,16.684,1.813,0.068,0.83,"EAF",1,7026,"A","ABX","2010-07-03","CN",2009,"2009-11-06",2010,1,239,1,0,92,1,3413,8,104,2010,5,18811.66026,18811.66026,"Sub",3.4374523775,-0.184892000794096,308,308
"1711",5520,4558,3929,9,12,"9_12",23.2,1.9075,0.156,15.7515,1.834,0.045,1.05,"EAF",1,7027,"A","H","2010-07-04","CN",2009,"2009-11-07",2010,1,239,1,0,92,1,3414,5,104,2010,3.1,32515.83264,32515.83264,"Sub",3.4374523775,0.390752114379615,307,307
"1712",5521,4559,4239,9,26,"9_26",22.86,1.884,0.09,16.229,1.769,0.132,0.48,"EAF",1,7028,"A","AB","2010-07-05","CN",2009,"2009-11-08",2010,1,239,1,0,92,0,3409,13,104,2010,8,36751.61124,36751.61124,"Sub",3.4374523775,-1.10068945675227,NA,4693
"1713",5522,5214,4331,9,3,"9_3",24.0715,1.887,0.049,18.3295,1.744,0.113,0.37,"EAF",1,7838,"A","BrM","2012-02-15","CN",2009,"2009-11-16",2012,3,821,2,1,92,1,4139,126,112,NA,NA,NA,NA,"Dom",NA,-1.38851151433913,2865,2305
"1714",5522,4571,4034,9,17,"9_17",23.249,1.9205,0.11,16.7395,1.825,0.059,0.77,"EAF",1,7040,"A","ABX","2010-07-13","CN",2009,"2009-11-16",2010,1,239,2,-1,92,1,3419,58,104,2010,41.1,14448.74197,14448.74197,"Sub",3.4374523775,-0.341885850386926,2865,2305
"1715",5523,5399,4213,9,24,"9_24",23.311,1.955,0.018,16.234,1.792,0.018,0.7,"EAF",1,8042,"A","BrM","2012-09-22","CN",2009,"2009-11-16",2012,3,1041,3.75,-0.75,92,1,4387,60,116,2012,43,13812.64153,13812.64153,"Dom",4.47840260407143,-0.525045341578562,NA,4336
"1716",5523,5913,4172,9,22,"9_22",23.264,1.8965,0.008,16.931,1.8685,0.178,0.5,"EAF",1,8673,"A","BrM","2014-06-26","CN",2009,"2009-11-16",2014,5,1683,3.75,1.25,92,1,9280,479,125,2014,130,32451.94088,32451.94088,"Dom",4.45790002828571,-1.04835817355466,NA,4336
"1717",5523,5596,4505,9,5,"9_5",23.572,1.934,0.094,16.0995,1.818,0.115,1.23,"EAF",1,8330,"A","BrM","2013-06-28","CN",2009,"2009-11-16",2013,4,1320,3.75,0.25,92,1,4703,60,122,2013,43,26267.76049,26267.76049,"Dom",3.25588827135714,0.861733663158105,NA,4336
"1718",5523,5335,3879,9,1,"9_1",23.0165,2.001,0.113,15.6165,1.7955,0.215,0.88,"EAF",1,7971,"A","BrM","2012-06-26","CN",2009,"2009-11-16",2012,3,953,3.75,-0.75,92,1,4224,60,116,2012,43,13812.64153,13812.64153,"Dom",4.47840260407143,-0.0540637928000708,NA,4336
"1719",5524,4572,4219,9,25,"9_25",23.088,1.963,0.028,16.1255,1.8175,0.179,0.67,"EAF",1,7042,"A","SEEN1","2010-07-13","CN",2009,"2009-11-16",2010,1,239,2,-1,92,0,3419,68,104,2010,47.1,13248.09287,13248.09287,"Sub",3.4374523775,-0.603542266374976,3040,2664
"1720",5524,5173,4064,9,18,"9_18",23.2625,1.908,0.149,16.8695,1.8485,0.179,0.67,"EAF",1,7797,"A","BrF","2012-01-27","CN",2009,"2009-11-16",2012,3,802,2,1,92,0,4102,480,112,NA,NA,NA,NA,"Dom",NA,-0.603542266374976,3040,2664
"1721",5525,5284,4249,9,26,"9_26",23.688,1.9395,0.044,16.2925,1.7955,0.027,0.78,"EAF",1,7917,"A","H","2012-06-07","CN",2009,"2009-11-16",2012,3,934,2.8,0.2,92,0,4231,47,116,2012,33,27365.83253,27365.83253,"Sub",4.47840260407143,-0.315720208788121,1935,1783
"1722",5525,4676,3870,9,1,"9_1",23.4355,1.8295,0.119,15.6845,1.7775,0.073,1.11,"EAF",1,7162,"A","H","2011-07-02","CN",2009,"2009-11-16",2011,2,593,2.8,-0.8,92,0,3521,47,105,2011,33,42565.27361,42565.27361,"Sub",9.22112790171429,0.547745963972445,1935,1783
"1723",5525,5644,4047,9,17,"9_17",23.597,1.948,0.008,17.488,1.8155,0.13,0.61,"EAF",1,8380,"A","H","2013-07-26","CN",2009,"2009-11-16",2013,4,1348,2.8,1.2,92,0,4759,47,122,2013,33,35281.02045,35281.02045,"Sub",3.25588827135714,-0.760536115967807,1935,1783
"1724",5525,5735,4115,9,2,"9_2",23.746,1.9415,0.038,16.971,1.787,0.294,0.71,"EAF",1,8479,"A","H","2013-09-21","CN",2009,"2009-11-16",2013,4,1405,2.8,1.2,92,0,4874,47,122,2013,33,35281.02045,35281.02045,"Sub",3.25588827135714,-0.498879699979756,1935,1783
"1725",5525,4574,3993,9,15,"9_15",23.348,1.891,0.114,16.514,1.798,0.192,0.82,"EAF",1,7043,"A","AB","2010-07-13","CN",2009,"2009-11-16",2010,1,239,2.8,-1.8,92,0,3419,68,104,2010,47.1,13248.09287,13248.09287,"Sub",3.4374523775,-0.211057642392901,1935,1783
"1726",5526,4575,4076,9,19,"9_19",23.505,1.9185,0.086,16.9995,1.805,0.353,0.66,"EAF",1,7044,"A","BrM","2010-07-13","CN",2009,"2009-07-14",2010,1,364,1.5,-0.5,92,1,3419,33,104,2010,25,19548.25982,19548.25982,"Dom",3.4374523775,-0.629707907973782,NA,810
"1727",5526,5064,4583,9,9,"9_9",23.4585,1.926,0.037,16.461,1.8065,0.212,0.97,"EAF",1,7776,"A",NA,"2011-12-12","CN",2009,"2009-07-14",2011,2,881,1.5,0.5,92,1,4079,45,110,2011,32,NA,NA,NA,2.5821760215,0.181426981589174,NA,810
"1728",5527,4576,4323,9,3,"9_3",23.816,2.0165,0.142,16.2545,1.785,0.073,1.02,"EAF",1,7045,"A","OFL","2010-07-15","CN",2010,"2010-03-18",2010,0,119,0,0,103,1,3420,477,104,2010,131,10787.548,10787.548,"Sub",3.4374523775,0.3122551895832,176,176
"1729",5528,4791,4063,9,18,"9_18",23.317,1.96,0.052,16.3645,1.8205,0.093,0.92,"EAF",1,7278,"A","BrM","2011-08-25","CN",2009,"2009-11-20",2011,2,643,2.66666666666667,-0.666666666666667,92,1,3616,135,105,2011,92.1,21286.15148,21286.15148,"Dom",9.22112790171429,0.0505987735951495,2139,1931
"1730",5528,5980,4259,9,26,"9_26",23.3255,1.951,0.065,15.935,1.8165,0.05,0.75,"EAF",1,8747,"A","BrM","2014-07-22","CN",2009,"2009-11-20",2014,5,1705,2.66666666666667,2.33333333333333,92,1,9341,135,125,2014,92.1,8142.411808,8142.411808,"Dom",4.45790002828571,-0.394217133584536,2139,1931
"1731",5528,4579,4510,9,6,"9_6",23.2715,1.9245,0.047,16.159,1.8365,0.232,0.87,"EAF",1,7048,"A","AB","2010-07-17","CN",2009,"2009-11-20",2010,1,239,2.66666666666667,-1.66666666666667,92,1,3424,95,104,2010,64,13304.3878,13304.3878,"Sub",3.4374523775,-0.0802294343988758,2139,1931
"1732",5529,5344,4025,9,16,"9_16",23.2525,1.837,0.001,15.727,1.8265,0.136,1.17,"EAF",1,7981,"A","BrM","2012-07-02","CN",2009,"2009-11-20",2012,3,955,2,1,92,1,4234,516,116,2012,136,32395.52534,32395.52534,"Dom",4.47840260407143,0.704739813565275,1565,1410
"1733",5529,4580,3865,9,1,"9_1",23.3975,1.923,0.043,15.775,1.834,0.3,1.03,"EAF",1,7049,"A","AB","2010-07-17","CN",2009,"2009-11-20",2010,1,239,2,-1,92,1,3424,95,104,2010,64,13304.3878,13304.3878,"Sub",3.4374523775,0.338420831182005,1565,1410
