"","BirdID","chickyear","ars","SexEstimate"
"79311",5513,2019,1,1
"79411",5513,2020,1,1
"79511",5522,2012,2,1
"79611",5522,2014,4,1
"79711",5522,2015,2,1
"79811",5523,2012,1,1
"79911",5523,2014,1,1
"8001",5523,2017,1,1
"8011",5523,2018,1,1
"8021",5528,2014,1,1
"8031",5539,2011,2,1
"8041",5547,2013,1,1
"8051",5547,2014,1,1
"8061",5547,2015,1,1
"8071",5547,2017,2,1
"8081",5547,2018,1,1
"8091",5554,2012,1,1
"81081",5559,2013,1,1
"81112",5559,2014,3,1
"81212",5559,2015,1,1
"81312",5559,2017,1,1
"81412",5559,2018,2,1
"81512",5583,2012,1,1
"81612",5583,2014,1,1
"81711",5583,2015,1,1
"81811",5583,2017,3,1
"81911",5583,2018,1,1
"82011",5588,2014,1,1
"82111",5588,2016,3,1
"82211",5590,2016,1,1
"82311",5590,2017,2,1
"82411",5590,2018,1,1
"82511",5590,2020,1,1
"82611",5595,2013,1,1
"82711",5595,2014,1,1
"82811",5595,2018,2,1
"82911",5602,2014,1,1
"83011",5602,2016,1,1
"83111",5612,2012,1,1
"83211",5612,2014,1,1
"83311",5612,2017,1,1
"83411",5612,2021,1,1
"83511",5614,2011,1,1
"83611",5620,2014,2,1
"83711",5624,2014,1,1
"83811",5624,2016,1,1
"83911",5624,2017,1,1
"84011",5626,2013,2,1
"84111",5626,2014,4,1
"84211",5626,2016,1,1
"84311",5626,2018,2,1
"84411",5626,2019,1,1
"84511",5638,2014,1,1
"84611",5639,2013,2,1
"84711",5639,2014,1,1
"84811",5639,2015,2,1
"84911",5639,2016,1,1
"85011",5639,2017,1,1
"85111",5639,2018,3,1
"85211",5643,2013,1,1
"85311",5643,2014,1,1
"85411",5643,2017,1,1
"85511",5650,2014,1,1
"85611",5679,2012,2,1
"85711",5679,2015,1,1
"85811",5679,2016,1,1
"85911",5679,2018,1,1
"86011",5679,2019,1,1
"86111",5775,2014,2,1
"86211",5776,2012,1,1
"86311",5776,2014,3,1
"86411",5776,2017,2,1
"86511",5776,2019,1,1
"86611",5776,2020,1,1
"86711",5779,2016,1,1
"86811",5779,2017,1,1
"86911",5779,2022,1,1
"87011",5780,2014,2,1
"87111",5820,2014,3,1
"87211",5820,2015,2,1
"87311",5820,2016,3,1
"87411",5821,2017,1,1
"87511",5822,2014,1,1
"87611",5822,2015,2,1
"87711",5822,2017,1,1
"87811",5826,2016,1,1
"87911",5826,2017,1,1
"88011",5828,2012,1,1
"88111",5829,2015,1,1
"88211",5829,2017,1,1
"88311",5829,2018,1,1
"88411",5829,2019,2,1
"88511",5834,2014,1,1
"88611",5834,2015,1,1
"88711",5835,2013,1,1
"88811",5837,2013,1,1
"88911",5837,2014,1,1
"89011",5837,2016,1,1
"89111",5837,2018,1,1
"89211",5839,2015,1,1
"89311",5839,2016,1,1
"89411",5847,2014,1,1
"89511",5853,2015,1,1
"89611",5853,2018,1,1
"89711",5853,2020,1,1
"89811",5853,2021,1,1
"89911",5855,2015,2,1
"9001",5855,2016,1,1
"9011",5855,2017,1,1
"9021",5904,2017,2,1
"9031",6011,2015,1,1
"9041",6011,2016,1,1
"9051",6014,2014,1,1
"9061",6017,2014,1,1
"9071",6017,2015,1,1
"9081",6018,2014,1,1
"9091",6018,2016,2,1
"910101",6018,2017,1,1
"91131",6018,2018,2,1
"91212",6018,2020,2,1
"91312",6019,2014,1,1
"91411",6019,2015,2,1
"91511",6019,2016,1,1
"91611",6019,2017,1,1
"91711",6019,2018,2,1
"91811",6024,2015,1,1
"91911",6026,2014,1,1
"92011",6029,2014,1,1
"92111",6029,2016,1,1
"92211",6029,2017,1,1
"92311",6029,2018,1,1
"92411",6029,2020,1,1
"92511",6029,2021,1,1
"92611",6032,2017,1,1
"92711",6033,2014,1,1
"92811",6045,2018,1,1
"92911",6050,2015,1,1
"93011",6050,2016,1,1
"93111",6136,2015,1,1
"93211",6144,2017,1,1
"93311",6144,2018,1,1
"93411",6144,2019,1,1
"93511",6146,2018,1,1
"93611",6152,2019,1,1
"93711",6155,2015,1,1
"93811",6155,2016,1,1
"93911",6155,2017,1,1
"94011",6155,2018,1,1
"94111",6155,2019,1,1
"94211",6155,2020,2,1
"94311",6156,2016,1,1
"94411",6158,2018,1,1
"94511",6158,2021,1,1
"94611",6163,2015,1,1
"94711",6163,2017,5,1
"94811",6163,2018,2,1
"94911",6163,2020,1,1
"95011",6163,2021,1,1
"95111",6164,2018,1,1
"95211",6164,2019,1,1
"95311",6166,2017,1,1
"95411",6166,2018,1,1
"95511",6167,2016,2,1
"95611",6167,2017,1,1
"95711",6167,2018,1,1
"95811",6167,2020,1,1
"95911",6170,2017,1,1
"96011",6170,2018,1,1
"96111",6171,2017,2,1
"96211",6172,2016,1,1
"96311",6172,2019,1,1
"96411",6193,2016,1,1
"96511",6193,2017,1,1
"96611",6193,2019,1,1
"96711",6193,2020,2,1
"96811",6193,2021,1,1
"96911",6200,2017,1,1
"97011",6200,2021,1,1
"97111",6210,2021,1,1
"97211",6213,2015,1,1
"97311",6213,2018,1,1
"97411",6219,2015,1,1
"97511",6219,2018,1,1
"97611",6219,2019,1,1
"97711",6221,2017,1,1
"97811",6221,2019,2,1
"97911",6221,2021,1,1
"98011",6230,2017,1,1
"98111",6231,2017,1,1
"98211",6231,2018,2,1
"98311",6231,2020,2,1
"98411",6249,2016,1,1
"98511",6249,2018,1,1
"98611",6249,2021,1,1
"98711",6261,2019,1,1
"98811",6261,2020,1,1
"98911",6261,2021,1,1
"99011",6294,2017,1,1
"99111",6307,2017,1,1
"99211",6313,2017,2,1
"99311",6314,2017,1,1
"99411",6370,2018,1,1
"99511",6375,2016,1,1
"99611",6375,2017,1,1
"99711",6375,2018,2,1
"99811",6375,2019,1,1
"99911",6381,2019,1,1
"10001",6381,2020,1,1
"10011",6381,2021,1,1
"10021",6384,2017,2,1
"10031",6385,2018,2,1
"10041",6548,2019,1,1
"10051",6556,2017,1,1
"10061",6556,2018,1,1
"10071",6563,2018,1,1
"10081",6563,2020,1,1
"10091",6565,2016,1,1
"101012",6565,2018,1,1
"101111",6565,2020,1,1
"101211",6567,2016,1,1
"101311",6570,2017,2,1
"101411",6570,2018,1,1
"101511",6572,2017,1,1
"101611",6572,2020,1,1
"101711",6574,2018,2,1
"101811",6574,2021,1,1
"101911",6645,2018,1,1
"102011",6650,2018,1,1
"102111",6651,2017,2,1
"102211",6653,2022,1,1
"102311",6654,2019,1,1
"102411",6654,2020,1,1
"102511",6655,2020,1,1
"102611",6671,2021,1,1
"102711",6676,2018,1,1
"102811",6689,2017,1,1
"102911",6689,2018,1,1
"103011",6698,2018,1,1
"103111",6698,2022,1,1
"103211",6701,2017,1,1
"103311",6701,2021,2,1
"103411",6708,2018,2,1
"103511",6709,2021,1,1
"103611",6710,2018,1,1
"103711",6710,2019,1,1
"103811",6710,2021,1,1
"103911",6728,2021,1,1
"104011",6731,2019,1,1
"104111",6736,2021,1,1
"104211",6736,2022,1,1
"104311",6745,2021,1,1
"104411",6746,2020,1,1
"104511",6758,2020,1,1
"104611",6761,2017,1,1
"104711",6772,2021,2,1
"104811",6788,2018,1,1
"104911",6788,2020,3,1
"105011",6788,2021,1,1
"105111",6831,2019,1,1
"105211",6831,2020,1,1
"105311",6848,2019,1,1
"105411",6848,2020,3,1
"105511",6848,2021,2,1
"105611",6854,2022,1,1
"105711",6858,2021,1,1
"105811",6859,2021,2,1
"105911",6860,2020,1,1
"106011",6862,2021,1,1
"106111",6868,2020,1,1
"106211",6870,2020,1,1
"106311",6887,2019,1,1
"106411",6887,2020,1,1
"106511",6887,2021,1,1
"106611",6892,2021,1,1
"106711",6892,2022,1,1
"106811",6894,2020,1,1
"106911",6895,2020,1,1
"107011",6898,2021,4,1
"107111",6906,2021,1,1
"107211",6910,2021,1,1
"107311",6910,2022,1,1
"107411",6914,2020,1,1
"107511",6918,2021,1,1
"107611",6921,2020,1,1
"107711",7068,2021,1,1
"107811",7101,2020,1,1
"107911",7135,2022,1,1
"108011",7142,2021,1,1
"108111",7167,2022,1,1
