"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd"
"19319",6759,188,"BrM",2017-06-30,"CN",2024,164,2024-03-22
"19320",6759,189,"BrM",2017-06-30,"CN",2024,164,2024-10-16
"19321",6760,164,"BrM",2016-08-23,"CN",2017,159,2017-09-20
"19322",6760,166,"BrM",2016-08-23,"CN",2018,159,2018-03-14
"19323",6760,167,"BrM",2016-08-23,"CN",2018,159,2018-09-22
"19324",6760,171,"BrM",2016-08-23,"CN",2019,159,2019-03-09
"19325",6760,173,"NS",2016-08-23,"CN",2019,159,2019-09-23
"19326",6761,164,"BrM",2016-08-31,"CN",2017,159,2017-09-20
"19327",6761,166,"BrM",2016-08-31,"CN",2018,159,2018-03-14
"19328",6761,167,"BrM",2016-08-31,"CN",2018,159,2018-09-22
"19329",6761,171,"SEEN1",2016-08-31,"CN",2019,159,2019-03-09
"19330",6761,173,"NS",2016-08-31,"CN",2019,159,2019-09-23
"19331",6762,164,"SEEN1",2016-09-01,"CN",2017,159,2017-09-20
"19332",6762,166,"ABX",2016-09-01,"CN",2018,159,2018-03-14
"19333",6762,167,"ABX",2016-09-01,"CN",2018,159,2018-09-22
"19334",6762,171,"H",2016-09-01,"CN",2019,159,2019-03-09
"19335",6762,173,"ABX",2016-09-01,"CN",2019,159,2019-09-23
"19336",6762,174,"ABX",2016-09-01,"CN",2020,159,2020-03-16
"19337",6762,175,"ABX",2016-09-01,"CN",2021,159,2021-06-15
"19338",6762,176,"ABX",2016-09-01,"CN",2021,159,2021-09-30
"19339",6762,177,"SEEN2",2016-09-01,"CN",2022,159,2022-03-18
"19340",6762,178,"BrM",2016-09-01,"CN",2022,159,2022-09-14
"19341",6762,184,"NS",2016-09-01,"CN",2023,159,2023-03-27
"19342",6763,164,"FL",2017-07-08,"CN",2017,164,2017-09-20
"19343",6763,166,"NS",2017-07-08,"CN",2018,164,2018-03-14
"19344",6763,167,"NS",2017-07-08,"CN",2018,164,2018-09-22
"19345",6764,164,"FL",2017-07-11,"CN",2017,164,2017-09-20
"19346",6764,166,"ABX",2017-07-11,"CN",2018,164,2018-03-14
"19347",6764,167,"BrF",2017-07-11,"CN",2018,164,2018-09-22
"19348",6764,171,"BrF",2017-07-11,"CN",2019,164,2019-03-09
"19349",6764,173,"BrF",2017-07-11,"CN",2019,164,2019-09-23
"19350",6764,174,"BrF",2017-07-11,"CN",2020,164,2020-03-16
"19351",6764,175,"NSA",2017-07-11,"CN",2021,164,2021-06-15
"19352",6764,176,"BrF",2017-07-11,"CN",2021,164,2021-09-30
"19353",6764,177,"NS",2017-07-11,"CN",2022,164,2022-03-18
"19354",6765,164,"FL",2017-07-05,"CN",2017,164,2017-09-20
"19355",6765,166,"ABX",2017-07-05,"CN",2018,164,2018-03-14
"19356",6765,167,"BrF",2017-07-05,"CN",2018,164,2018-09-22
"19357",6765,171,"BrF",2017-07-05,"CN",2019,164,2019-03-09
"19358",6765,173,"BrF",2017-07-05,"CN",2019,164,2019-09-23
"19359",6765,174,"BrF",2017-07-05,"CN",2020,164,2020-03-16
"19360",6765,175,"BrF",2017-07-05,"CN",2021,164,2021-06-15
"19361",6765,176,"BrF",2017-07-05,"CN",2021,164,2021-09-30
"19362",6765,177,"BrF",2017-07-05,"CN",2022,164,2022-03-18
"19363",6765,178,"BrF",2017-07-05,"CN",2022,164,2022-09-14
"19364",6765,184,"BrF",2017-07-05,"CN",2023,164,2023-03-27
"19365",6765,186,"BrF",2017-07-05,"CN",2023,164,2023-10-09
"19366",6765,188,"BrF",2017-07-05,"CN",2024,164,2024-03-22
"19367",6765,189,"BrF",2017-07-05,"CN",2024,164,2024-10-16
"19368",6766,164,"FL",2017-07-02,"CN",2017,164,2017-09-20
"19369",6766,166,"ABX",2017-07-02,"CN",2018,164,2018-03-14
"19370",6766,167,"AB",2017-07-02,"CN",2018,164,2018-09-22
"19371",6766,171,"ABX",2017-07-02,"CN",2019,164,2019-03-09
"19372",6766,173,"BrF",2017-07-02,"CN",2019,164,2019-09-23
"19373",6766,174,"BrF",2017-07-02,"CN",2020,164,2020-03-16
"19374",6766,175,"BrF",2017-07-02,"CN",2021,164,2021-06-15
"19375",6766,176,"BrF",2017-07-02,"CN",2021,164,2021-09-30
"19376",6766,177,"BrF",2017-07-02,"CN",2022,164,2022-03-18
"19377",6766,178,"BrF",2017-07-02,"CN",2022,164,2022-09-14
"19378",6766,184,"BrF",2017-07-02,"CN",2023,164,2023-03-27
"19379",6767,164,"FL",2017-08-23,"CN",2017,164,2017-09-20
"19380",6767,166,"ABX",2017-08-23,"CN",2018,164,2018-03-14
"19381",6767,167,"SEEN1",2017-08-23,"CN",2018,164,2018-09-22
"19382",6767,171,"ABX",2017-08-23,"CN",2019,164,2019-03-09
"19383",6767,173,"BrF",2017-08-23,"CN",2019,164,2019-09-23
"19384",6767,174,"NS",2017-08-23,"CN",2020,164,2020-03-16
"19385",6768,164,"FL",2017-08-23,"CN",2017,164,2017-09-20
"19386",6768,166,"NS",2017-08-23,"CN",2018,164,2018-03-14
"19387",6768,167,"NS",2017-08-23,"CN",2018,164,2018-09-22
"19388",6769,164,"FL",2017-07-06,"CN",2017,164,2017-09-20
"19389",6769,166,"ABX",2017-07-06,"CN",2018,164,2018-03-14
"19390",6769,167,"AB",2017-07-06,"CN",2018,164,2018-09-22
"19391",6769,171,"BrF",2017-07-06,"CN",2019,164,2019-03-09
"19392",6769,173,"BrF",2017-07-06,"CN",2019,164,2019-09-23
"19393",6769,174,"BrF",2017-07-06,"CN",2020,164,2020-03-16
"19394",6769,175,"BrF",2017-07-06,"CN",2021,164,2021-06-15
"19395",6769,176,"BrF",2017-07-06,"CN",2021,164,2021-09-30
"19396",6769,177,"BrF",2017-07-06,"CN",2022,164,2022-03-18
"19397",6769,178,"BrF",2017-07-06,"CN",2022,164,2022-09-14
"19398",6769,184,"BrF",2017-07-06,"CN",2023,164,2023-03-27
"19399",6769,186,"NS",2017-07-06,"CN",2023,164,2023-10-09
"19400",6770,164,"FL",2017-07-15,"CN",2017,164,2017-09-20
"19401",6770,166,"NS",2017-07-15,"CN",2018,164,2018-03-14
"19402",6770,167,"NS",2017-07-15,"CN",2018,164,2018-09-22
"19403",6771,164,"FL",2017-07-16,"CN",2017,164,2017-09-20
"19404",6771,166,"SEEN1",2017-07-16,"CN",2018,164,2018-03-14
"19405",6771,167,"BrF",2017-07-16,"CN",2018,164,2018-09-22
"19406",6771,171,"BrF",2017-07-16,"CN",2019,164,2019-03-09
"19407",6771,173,"NS",2017-07-16,"CN",2019,164,2019-09-23
"19408",6772,164,"FL",2017-07-16,"CN",2017,164,2017-09-20
"19409",6772,166,"ABX",2017-07-16,"CN",2018,164,2018-03-14
"19410",6772,167,"ABX",2017-07-16,"CN",2018,164,2018-09-22
"19411",6772,171,"ABX",2017-07-16,"CN",2019,164,2019-03-09
"19412",6772,173,"BrM",2017-07-16,"CN",2019,164,2019-09-23
"19413",6772,174,"BrM",2017-07-16,"CN",2020,164,2020-03-16
"19414",6772,175,"BrM",2017-07-16,"CN",2021,164,2021-06-15
"19415",6772,176,"BrM",2017-07-16,"CN",2021,164,2021-09-30
"19416",6772,177,"BrM",2017-07-16,"CN",2022,164,2022-03-18
"19417",6772,178,"BrM",2017-07-16,"CN",2022,164,2022-09-14
"19418",6772,184,"BrM",2017-07-16,"CN",2023,164,2023-03-27
"19419",6773,164,"BrF",2016-12-08,"CN",2017,159,2017-09-20
"19420",6773,166,"BrF",2016-12-08,"CN",2018,159,2018-03-14
"19421",6773,167,"BrF",2016-12-08,"CN",2018,159,2018-09-22
"19422",6773,171,"BrF",2016-12-08,"CN",2019,159,2019-03-09
"19423",6773,173,"BrF",2016-12-08,"CN",2019,159,2019-09-23
"19424",6773,174,"NS",2016-12-08,"CN",2020,159,2020-03-16
"19425",6774,164,"FL",2017-07-15,"CN",2017,164,2017-09-20
"19426",6774,166,"ABX",2017-07-15,"CN",2018,164,2018-03-14
"19427",6774,167,"AB",2017-07-15,"CN",2018,164,2018-09-22
"19428",6774,171,"SEEN2",2017-07-15,"CN",2019,164,2019-03-09
"19429",6774,173,"NSA",2017-07-15,"CN",2019,164,2019-09-23
"19430",6774,174,"SEEN1",2017-07-15,"CN",2020,164,2020-03-16
"19431",6774,175,"NS",2017-07-15,"CN",2021,164,2021-06-15
"19432",6774,176,"NS",2017-07-15,"CN",2021,164,2021-09-30
"19433",6775,164,"FL",2017-07-16,"CN",2017,164,2017-09-20
"19434",6775,166,"AB",2017-07-16,"CN",2018,164,2018-03-14
"19435",6775,167,"H",2017-07-16,"CN",2018,164,2018-09-22
"19436",6775,171,"ABX",2017-07-16,"CN",2019,164,2019-03-09
"19437",6775,173,"NS",2017-07-16,"CN",2019,164,2019-09-23
"19438",6776,164,"FL",2017-07-16,"CN",2017,164,2017-09-20
"19439",6776,166,"ABX",2017-07-16,"CN",2018,164,2018-03-14
"19440",6776,167,"AB",2017-07-16,"CN",2018,164,2018-09-22
"19441",6776,171,"ABX",2017-07-16,"CN",2019,164,2019-03-09
"19442",6776,173,"ABX",2017-07-16,"CN",2019,164,2019-09-23
"19443",6776,174,"SEEN2",2017-07-16,"CN",2020,164,2020-03-16
"19444",6776,175,"NS",2017-07-16,"CN",2021,164,2021-06-15
"19445",6776,176,"NS",2017-07-16,"CN",2021,164,2021-09-30
"19446",6777,164,"FL",2017-07-18,"CN",2017,164,2017-09-20
"19447",6777,166,"ABX",2017-07-18,"CN",2018,164,2018-03-14
"19448",6777,167,"H",2017-07-18,"CN",2018,164,2018-09-22
"19449",6777,171,"H",2017-07-18,"CN",2019,164,2019-03-09
"19450",6777,173,"ABX",2017-07-18,"CN",2019,164,2019-09-23
"19451",6777,174,"SEEN2",2017-07-18,"CN",2020,164,2020-03-16
"19452",6778,164,"FL",2017-07-17,"CN",2017,164,2017-09-20
"19453",6778,166,"ABX",2017-07-17,"CN",2018,164,2018-03-14
"19454",6778,167,"AB",2017-07-17,"CN",2018,164,2018-09-22
"19455",6778,171,"NS",2017-07-17,"CN",2019,164,2019-03-09
"19456",6778,173,"NS",2017-07-17,"CN",2019,164,2019-09-23
"19457",6779,164,"FL",2017-07-14,"CN",2017,164,2017-09-20
"19458",6779,166,"NS",2017-07-14,"CN",2018,164,2018-03-14
"19459",6779,167,"NS",2017-07-14,"CN",2018,164,2018-09-22
"19460",6780,164,"FL",2017-07-16,"CN",2017,164,2017-09-20
"19461",6780,166,"NSA",2017-07-16,"CN",2018,164,2018-03-14
"19462",6780,167,"AB",2017-07-16,"CN",2018,164,2018-09-22
"19463",6780,171,"BrF",2017-07-16,"CN",2019,164,2019-03-09
"19464",6780,173,"BrF",2017-07-16,"CN",2019,164,2019-09-23
"19465",6780,174,"BrF",2017-07-16,"CN",2020,164,2020-03-16
"19466",6780,175,"SEEN2",2017-07-16,"CN",2021,164,2021-06-15
"19467",6780,176,"ABX",2017-07-16,"CN",2021,164,2021-09-30
"19468",6780,177,"SEEN2",2017-07-16,"CN",2022,164,2022-03-18
"19469",6780,178,"SEEN2",2017-07-16,"CN",2022,164,2022-09-14
"19470",6780,184,"SEEN2",2017-07-16,"CN",2023,164,2023-03-27
"19471",6780,186,"BrF",2017-07-16,"CN",2023,164,2023-10-09
"19472",6780,188,"BrF",2017-07-16,"CN",2024,164,2024-03-22
"19473",6780,189,"BrF",2017-07-16,"CN",2024,164,2024-10-16
"19474",6781,164,"FL",2017-07-15,"CN",2017,164,2017-09-20
"19475",6781,166,"ABX",2017-07-15,"CN",2018,164,2018-03-14
"19476",6781,167,"AB",2017-07-15,"CN",2018,164,2018-09-22
"19477",6781,171,"BrM",2017-07-15,"CN",2019,164,2019-03-09
"19478",6781,173,"NS",2017-07-15,"CN",2019,164,2019-09-23
"19479",6781,174,"NS",2017-07-15,"CN",2020,164,2020-03-16
"19480",6782,164,"FL",2017-08-27,"CN",2017,164,2017-09-20
"19481",6782,166,"ABX",2017-08-27,"CN",2018,164,2018-03-14
"19482",6782,167,"ABX",2017-08-27,"CN",2018,164,2018-09-22
"19483",6782,171,"SEEN1",2017-08-27,"CN",2019,164,2019-03-09
"19484",6782,173,"NS",2017-08-27,"CN",2019,164,2019-09-23
"19485",6783,164,"OFL",2017-04-26,"CN",2017,164,2017-09-20
"19486",6783,166,"NS",2017-04-26,"CN",2018,164,2018-03-14
"19487",6784,164,"FL",2017-08-27,"CN",2017,164,2017-09-20
"19488",6784,166,"NS",2017-08-27,"CN",2018,164,2018-03-14
"19489",6784,167,"NS",2017-08-27,"CN",2018,164,2018-09-22
"19490",6785,164,"SEEN1",2016-12-13,"CN",2017,159,2017-09-20
"19491",6785,166,"BrM",2016-12-13,"CN",2018,159,2018-03-14
"19492",6785,167,"BrM",2016-12-13,"CN",2018,159,2018-09-22
"19493",6785,171,"BrM",2016-12-13,"CN",2019,159,2019-03-09
"19494",6785,173,"BrM",2016-12-13,"CN",2019,159,2019-09-23
"19495",6785,174,"BrM",2016-12-13,"CN",2020,159,2020-03-16
"19496",6785,175,"BrM",2016-12-13,"CN",2021,159,2021-06-15
"19497",6785,176,"BrM",2016-12-13,"CN",2021,159,2021-09-30
"19498",6785,177,"BrM",2016-12-13,"CN",2022,159,2022-03-18
"19499",6785,178,"BrM",2016-12-13,"CN",2022,159,2022-09-14
"19500",6785,184,"NSA",2016-12-13,"CN",2023,159,2023-03-27
"19501",6785,186,"BrM",2016-12-13,"CN",2023,159,2023-10-09
"19502",6785,189,"BrM",2016-12-13,"CN",2024,159,2024-10-16
"19503",6786,164,"FL",2017-07-20,"CN",2017,164,2017-09-20
"19504",6786,166,"ABX",2017-07-20,"CN",2018,164,2018-03-14
"19505",6786,167,"AB",2017-07-20,"CN",2018,164,2018-09-22
"19506",6786,171,"SEEN1",2017-07-20,"CN",2019,164,2019-03-09
"19507",6786,173,"SEEN1",2017-07-20,"CN",2019,164,2019-09-23
"19508",6786,174,"NS",2017-07-20,"CN",2020,164,2020-03-16
"19509",6787,164,"CH",2017-09-02,"CN",2017,164,2017-09-20
"19510",6787,166,"NSA",2017-09-02,"CN",2018,164,2018-03-14
"19511",6787,167,"H",2017-09-02,"CN",2018,164,2018-09-22
"19512",6787,171,"ABX",2017-09-02,"CN",2019,164,2019-03-09
"19513",6787,173,"NS",2017-09-02,"CN",2019,164,2019-09-23
"19514",6788,164,"BrM",2016-12-12,"CN",2017,159,2017-09-20
"19515",6788,166,"NSA",2016-12-12,"CN",2018,159,2018-03-14
"19516",6788,167,"BrM",2016-12-12,"CN",2018,159,2018-09-22
"19517",6788,171,"BrM",2016-12-12,"CN",2019,159,2019-03-09
"19518",6788,173,"BrM",2016-12-12,"CN",2019,159,2019-09-23
"19519",6788,174,"BrM",2016-12-12,"CN",2020,159,2020-03-16
"19520",6788,175,"BrM",2016-12-12,"CN",2021,159,2021-06-15
"19521",6788,176,"BrM",2016-12-12,"CN",2021,159,2021-09-30
"19522",6788,177,"NS",2016-12-12,"CN",2022,159,2022-03-18
"19523",6831,166,"OFL",2017-09-26,"CN",2018,164,2018-03-14
"19524",6831,167,"ABX",2017-09-26,"CN",2018,164,2018-09-22
"19525",6831,171,"ABX",2017-09-26,"CN",2019,164,2019-03-09
"19526",6831,173,"ABX",2017-09-26,"CN",2019,164,2019-09-23
"19527",6831,174,"BrM",2017-09-26,"CN",2020,164,2020-03-16
"19528",6831,175,"BrM",2017-09-26,"CN",2021,164,2021-06-15
"19529",6831,176,"BrM",2017-09-26,"CN",2021,164,2021-09-30
"19530",6831,177,"NS",2017-09-26,"CN",2022,164,2022-03-18
"19531",6832,166,"OFL",2017-09-25,"CN",2018,164,2018-03-14
"19532",6832,167,"NSA",2017-09-25,"CN",2018,164,2018-09-22
"19533",6832,171,"SEEN2",2017-09-25,"CN",2019,164,2019-03-09
"19534",6832,173,"SEEN1",2017-09-25,"CN",2019,164,2019-09-23
"19535",6832,174,"SEEN1",2017-09-25,"CN",2020,164,2020-03-16
"19536",6832,175,"SEEN1",2017-09-25,"CN",2021,164,2021-06-15
"19537",6832,176,"NS",2017-09-25,"CN",2021,164,2021-09-30
"19538",6833,166,"FL",2017-12-19,"CN",2018,166,2018-03-14
"19539",6833,167,"H",2017-12-19,"CN",2018,166,2018-09-22
"19540",6833,171,"ABX",2017-12-19,"CN",2019,166,2019-03-09
"19541",6833,173,"BrF",2017-12-19,"CN",2019,166,2019-09-23
"19542",6833,174,"BrF",2017-12-19,"CN",2020,166,2020-03-16
"19543",6833,175,"BrF",2017-12-19,"CN",2021,166,2021-06-15
"19544",6833,176,"BrF",2017-12-19,"CN",2021,166,2021-09-30
"19545",6833,177,"NS",2017-12-19,"CN",2022,166,2022-03-18
"19546",6834,166,"ABX",2017-09-28,"CN",2018,164,2018-03-14
"19547",6834,167,"AB",2017-09-28,"CN",2018,164,2018-09-22
"19548",6834,171,"SEEN1",2017-09-28,"CN",2019,164,2019-03-09
"19549",6834,173,"NS",2017-09-28,"CN",2019,164,2019-09-23
"19550",6835,166,"FL",2017-12-20,"CN",2018,166,2018-03-14
"19551",6835,167,"AB",2017-12-20,"CN",2018,166,2018-09-22
"19552",6835,171,"BrM",2017-12-20,"CN",2019,166,2019-03-09
"19553",6835,173,"BrM",2017-12-20,"CN",2019,166,2019-09-23
"19554",6835,174,"BrM",2017-12-20,"CN",2020,166,2020-03-16
"19555",6835,175,"BrM",2017-12-20,"CN",2021,166,2021-06-15
"19556",6835,176,"BrM",2017-12-20,"CN",2021,166,2021-09-30
"19557",6835,177,"BrM",2017-12-20,"CN",2022,166,2022-03-18
"19558",6835,178,"BrM",2017-12-20,"CN",2022,166,2022-09-14
"19559",6835,184,"BrM",2017-12-20,"CN",2023,166,2023-03-27
"19560",6835,186,"BrM",2017-12-20,"CN",2023,166,2023-10-09
"19561",6835,188,"BrM",2017-12-20,"CN",2024,166,2024-03-22
"19562",6835,189,"BrM",2017-12-20,"CN",2024,166,2024-10-16
"19563",6836,166,"OFL",2017-09-29,"CN",2018,164,2018-03-14
"19564",6836,167,"ABX",2017-09-29,"CN",2018,164,2018-09-22
"19565",6836,171,"BrF",2017-09-29,"CN",2019,164,2019-03-09
"19566",6836,173,"BrF",2017-09-29,"CN",2019,164,2019-09-23
"19567",6836,174,"NS",2017-09-29,"CN",2020,164,2020-03-16
"19568",6837,166,"H",2017-12-26,"CN",2018,166,2018-03-14
"19569",6837,167,"H",2017-12-26,"CN",2018,166,2018-09-22
"19570",6837,171,"NSA",2017-12-26,"CN",2019,166,2019-03-09
"19571",6837,173,"BrF",2017-12-26,"CN",2019,166,2019-09-23
"19572",6837,174,"BrF",2017-12-26,"CN",2020,166,2020-03-16
"19573",6837,175,"BrF",2017-12-26,"CN",2021,166,2021-06-15
"19574",6837,176,"BrF",2017-12-26,"CN",2021,166,2021-09-30
"19575",6837,177,"BrF",2017-12-26,"CN",2022,166,2022-03-18
"19576",6837,178,"BrF",2017-12-26,"CN",2022,166,2022-09-14
"19577",6837,184,"NS",2017-12-26,"CN",2023,166,2023-03-27
"19578",6838,166,"OFL",2017-10-05,"CN",2018,164,2018-03-14
"19579",6838,167,"FLOAT",2017-10-05,"CN",2018,164,2018-09-22
"19580",6838,171,"FLOAT",2017-10-05,"CN",2019,164,2019-03-09
"19581",6838,173,"BrF",2017-10-05,"CN",2019,164,2019-09-23
"19582",6838,174,"BrF",2017-10-05,"CN",2020,164,2020-03-16
"19583",6838,175,"BrF",2017-10-05,"CN",2021,164,2021-06-15
"19584",6838,176,"BrF",2017-10-05,"CN",2021,164,2021-09-30
"19585",6838,177,"BrF",2017-10-05,"CN",2022,164,2022-03-18
"19586",6838,178,"BrF",2017-10-05,"CN",2022,164,2022-09-14
"19587",6838,184,"BrF",2017-10-05,"CN",2023,164,2023-03-27
"19588",6838,186,"BrF",2017-10-05,"CN",2023,164,2023-10-09
"19589",6838,188,"BrF",2017-10-05,"CN",2024,164,2024-03-22
"19590",6838,189,"BrF",2017-10-05,"CN",2024,164,2024-10-16
"19591",6839,166,"SEEN2",2017-10-05,"CN",2018,164,2018-03-14
"19592",6839,167,"NS",2017-10-05,"CN",2018,164,2018-09-22
"19593",6840,166,"FL",2017-12-26,"CN",2018,166,2018-03-14
"19594",6840,167,"BrF",2017-12-26,"CN",2018,166,2018-09-22
"19595",6840,171,"BrF",2017-12-26,"CN",2019,166,2019-03-09
"19596",6840,173,"BrF",2017-12-26,"CN",2019,166,2019-09-23
"19597",6840,174,"BrF",2017-12-26,"CN",2020,166,2020-03-16
"19598",6840,175,"BrF",2017-12-26,"CN",2021,166,2021-06-15
"19599",6840,176,"BrF",2017-12-26,"CN",2021,166,2021-09-30
"19600",6840,177,"BrF",2017-12-26,"CN",2022,166,2022-03-18
"19601",6840,178,"NS",2017-12-26,"CN",2022,166,2022-09-14
"19602",6841,166,"ABX",2017-10-05,"CN",2018,164,2018-03-14
"19603",6841,167,"NSA",2017-10-05,"CN",2018,164,2018-09-22
"19604",6841,171,"SEEN1",2017-10-05,"CN",2019,164,2019-03-09
"19605",6841,173,"NS",2017-10-05,"CN",2019,164,2019-09-23
"19606",6842,166,"OFL",2017-10-06,"CN",2018,164,2018-03-14
"19607",6842,167,"NSA",2017-10-06,"CN",2018,164,2018-09-22
"19608",6842,171,"SEEN2",2017-10-06,"CN",2019,164,2019-03-09
"19609",6842,173,"NSA",2017-10-06,"CN",2019,164,2019-09-23
"19610",6842,174,"SEEN1",2017-10-06,"CN",2020,164,2020-03-16
"19611",6842,175,"NS",2017-10-06,"CN",2021,164,2021-06-15
"19612",6842,176,"NS",2017-10-06,"CN",2021,164,2021-09-30
"19613",6843,166,"OFL",2017-10-08,"CN",2018,164,2018-03-14
"19614",6843,167,"H",2017-10-08,"CN",2018,164,2018-09-22
"19615",6843,171,"ABX",2017-10-08,"CN",2019,164,2019-03-09
"19616",6843,173,"BrF",2017-10-08,"CN",2019,164,2019-09-23
"19617",6843,174,"BrF",2017-10-08,"CN",2020,164,2020-03-16
"19618",6843,175,"BrF",2017-10-08,"CN",2021,164,2021-06-15
"19619",6843,176,"BrF",2017-10-08,"CN",2021,164,2021-09-30
"19620",6843,177,"BrF",2017-10-08,"CN",2022,164,2022-03-18
"19621",6843,178,"BrF",2017-10-08,"CN",2022,164,2022-09-14
"19622",6843,184,"BrF",2017-10-08,"CN",2023,164,2023-03-27
"19623",6843,186,"BrF",2017-10-08,"CN",2023,164,2023-10-09
"19624",6843,188,"NS",2017-10-08,"CN",2024,164,2024-03-22
"19625",6844,166,"ABX",2017-10-08,"CN",2018,164,2018-03-14
"19626",6844,167,"ABX",2017-10-08,"CN",2018,164,2018-09-22
"19627",6844,171,"SEEN1",2017-10-08,"CN",2019,164,2019-03-09
"19628",6844,173,"BrM",2017-10-08,"CN",2019,164,2019-09-23
"19629",6844,174,"BrM",2017-10-08,"CN",2020,164,2020-03-16
"19630",6844,175,"BrM",2017-10-08,"CN",2021,164,2021-06-15
"19631",6844,176,"BrM",2017-10-08,"CN",2021,164,2021-09-30
"19632",6844,177,"BrM",2017-10-08,"CN",2022,164,2022-03-18
"19633",6844,178,"BrM",2017-10-08,"CN",2022,164,2022-09-14
"19634",6844,184,"NS",2017-10-08,"CN",2023,164,2023-03-27
"19635",6845,166,"FL",2018-01-02,"CN",2018,166,2018-03-14
"19636",6845,167,"AB",2018-01-02,"CN",2018,166,2018-09-22
"19637",6845,171,"FLOAT",2018-01-02,"CN",2019,166,2019-03-09
"19638",6845,173,"BrF",2018-01-02,"CN",2019,166,2019-09-23
"19639",6845,174,"BrF",2018-01-02,"CN",2020,166,2020-03-16
"19640",6845,175,"BrF",2018-01-02,"CN",2021,166,2021-06-15
"19641",6845,176,"BrF",2018-01-02,"CN",2021,166,2021-09-30
"19642",6845,177,"BrF",2018-01-02,"CN",2022,166,2022-03-18
"19643",6845,178,"BrF",2018-01-02,"CN",2022,166,2022-09-14
"19644",6845,184,"BrF",2018-01-02,"CN",2023,166,2023-03-27
"19645",6845,186,"H",2018-01-02,"CN",2023,166,2023-10-09
"19646",6845,188,"BrF",2018-01-02,"CN",2024,166,2024-03-22
"19647",6845,189,"NS",2018-01-02,"CN",2024,166,2024-10-16
"19648",6846,166,"SEEN1",2017-02-23,"CN",2018,164,2018-03-14
"19649",6846,167,"BrF",2017-02-23,"CN",2018,164,2018-09-22
"19650",6846,171,"BrF",2017-02-23,"CN",2019,164,2019-03-09
"19651",6846,173,"NS",2017-02-23,"CN",2019,164,2019-09-23
"19652",6847,166,"OFL",2017-10-10,"CN",2018,164,2018-03-14
"19653",6847,167,"H",2017-10-10,"CN",2018,164,2018-09-22
"19654",6847,171,"ABX",2017-10-10,"CN",2019,164,2019-03-09
"19655",6847,173,"BrF",2017-10-10,"CN",2019,164,2019-09-23
"19656",6847,174,"BrF",2017-10-10,"CN",2020,164,2020-03-16
"19657",6847,175,"BrF",2017-10-10,"CN",2021,164,2021-06-15
"19658",6847,176,"BrF",2017-10-10,"CN",2021,164,2021-09-30
"19659",6847,177,"BrF",2017-10-10,"CN",2022,164,2022-03-18
"19660",6847,178,"BrF",2017-10-10,"CN",2022,164,2022-09-14
"19661",6847,184,"BrF",2017-10-10,"CN",2023,164,2023-03-27
"19662",6847,186,"NS",2017-10-10,"CN",2023,164,2023-10-09
"19663",6848,166,"ABX",2017-10-12,"CN",2018,164,2018-03-14
"19664",6848,167,"ABX",2017-10-12,"CN",2018,164,2018-09-22
"19665",6848,171,"ABX",2017-10-12,"CN",2019,164,2019-03-09
"19666",6848,173,"BrM",2017-10-12,"CN",2019,164,2019-09-23
"19667",6848,174,"BrM",2017-10-12,"CN",2020,164,2020-03-16
"19668",6848,175,"BrM",2017-10-12,"CN",2021,164,2021-06-15
"19669",6848,176,"BrM",2017-10-12,"CN",2021,164,2021-09-30
"19670",6848,177,"BrM",2017-10-12,"CN",2022,164,2022-03-18
"19671",6848,178,"BrM",2017-10-12,"CN",2022,164,2022-09-14
"19672",6848,184,"BrM",2017-10-12,"CN",2023,164,2023-03-27
"19673",6848,186,"BrM",2017-10-12,"CN",2023,164,2023-10-09
"19674",6848,188,"NS",2017-10-12,"CN",2024,164,2024-03-22
"19675",6849,166,"OFL",2017-10-14,"CN",2018,164,2018-03-14
"19676",6849,167,"H",2017-10-14,"CN",2018,164,2018-09-22
"19677",6849,171,"ABX",2017-10-14,"CN",2019,164,2019-03-09
"19678",6849,173,"BrF",2017-10-14,"CN",2019,164,2019-09-23
"19679",6849,174,"BrF",2017-10-14,"CN",2020,164,2020-03-16
"19680",6849,175,"BrF",2017-10-14,"CN",2021,164,2021-06-15
"19681",6849,176,"BrF",2017-10-14,"CN",2021,164,2021-09-30
"19682",6849,177,"NS",2017-10-14,"CN",2022,164,2022-03-18
"19683",6850,166,"FLOAT",2017-03-02,"CN",2018,161,2018-03-14
"19684",6850,167,"NSA",2017-03-02,"CN",2018,161,2018-09-22
"19685",6850,171,"SEEN2",2017-03-02,"CN",2019,161,2019-03-09
"19686",6850,173,"BrM",2017-03-02,"CN",2019,161,2019-09-23
"19687",6850,174,"BrM",2017-03-02,"CN",2020,161,2020-03-16
"19688",6850,175,"BrM",2017-03-02,"CN",2021,161,2021-06-15
"19689",6850,176,"BrM",2017-03-02,"CN",2021,161,2021-09-30
"19690",6850,177,"BrM",2017-03-02,"CN",2022,161,2022-03-18
"19691",6850,178,"BrM",2017-03-02,"CN",2022,161,2022-09-14
"19692",6850,184,"BrM",2017-03-02,"CN",2023,161,2023-03-27
"19693",6850,186,"BrM",2017-03-02,"CN",2023,161,2023-10-09
"19694",6850,188,"BrM",2017-03-02,"CN",2024,161,2024-03-22
"19695",6850,189,"NS",2017-03-02,"CN",2024,161,2024-10-16
"19696",6851,166,"FL",2018-01-09,"CN",2018,166,2018-03-14
