"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns","lifespan"
"8425",5291,125,"BrM","2008-10-23","CN",2014,87,"2014-10-03",2008,6,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,3621
"8426",5291,142,"BrM","2008-10-23","CN",2015,87,"2015-09-28",2008,7,1,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,3621
"8427",5291,159,"BrM","2008-10-23","CN",2016,87,"2016-09-18",2008,8,1,2016,1,"2016-06-23","2016-09-19",88,"main",2,1,3621
"8428",5291,164,"BrM","2008-10-23","CN",2017,87,"2017-09-19",2008,9,1,2017,1,"2017-06-21","2017-09-20",91,"main",2,1,3621
"8429",5291,167,"BrM","2008-10-23","CN",2018,87,"2018-09-21",2008,10,1,2018,1,"2018-06-19","2018-09-22",95,"main",2,1,3621
"8430",5291,173,"NS","2008-10-23","CN",2019,87,"2019-09-22",2008,11,0,2019,1,"2019-06-10","2019-09-23",105,"main",2,1,3621
"8431",5292,92,"ABX","2008-11-23","CN",2008,90,"2009-09-17",2008,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,4587
"8432",5292,92,"ABX","2008-11-23","CN",2009,90,"2009-09-17",2008,1,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,4587
"8433",5292,104,"BrM","2008-11-23","CN",2010,90,"2010-09-09",2008,2,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,4587
"8434",5292,105,"BrM","2008-11-23","CN",2011,90,"2011-10-01",2008,3,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,4587
"8435",5292,116,"BrM","2008-11-23","CN",2012,90,"2012-09-29",2008,4,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,4587
"8436",5292,122,"BrM","2008-11-23","CN",2013,90,"2013-09-29",2008,5,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,4587
"8437",5292,125,"BrM","2008-11-23","CN",2014,90,"2014-10-03",2008,6,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,4587
"8438",5292,142,"BrM","2008-11-23","CN",2015,90,"2015-09-28",2008,7,1,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,4587
"8439",5292,159,"BrM","2008-11-23","CN",2016,90,"2016-09-18",2008,8,1,2016,1,"2016-06-23","2016-09-19",88,"main",2,1,4587
"8440",5292,164,"BrM","2008-11-23","CN",2017,90,"2017-09-19",2008,9,1,2017,1,"2017-06-21","2017-09-20",91,"main",2,1,4587
"8441",5292,167,"BrM","2008-11-23","CN",2018,90,"2018-09-21",2008,10,1,2018,1,"2018-06-19","2018-09-22",95,"main",2,1,4587
"8442",5292,173,"BrM","2008-11-23","CN",2019,90,"2019-09-22",2008,11,1,2019,1,"2019-06-10","2019-09-23",105,"main",2,1,4587
"8443",5292,174,"BrM","2008-11-23","CN",2020,90,"2020-03-15",2008,12,1,2020,1,"2020-02-05","2020-03-16",40,"main",1,1,4587
"8444",5292,176,"NS","2008-11-23","CN",2021,90,"2021-09-29",2008,13,0,2021,1,"2021-06-16","2021-09-30",106,"main",2,1,4587
"8445",5293,90,"OFL","2008-11-23","CN",2008,90,"2009-03-02",2008,0,1,2009,0,"2008-12-30","2009-03-03",63,"winter",1,1,100
"8446",5293,90,"OFL","2008-11-23","CN",2009,90,"2009-03-02",2008,1,1,2009,0,"2008-12-30","2009-03-03",63,"winter",1,1,100
"8447",5293,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,0,NA,NA,NA,NA,1,1,100
"8448",5299,90,"OFL","2008-10-02","CN",2008,87,"2009-03-02",2008,0,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8449",5299,90,"OFL","2008-10-02","CN",2009,87,"2009-03-02",2008,1,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8450",5299,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,NA,NA,NA,NA,NA,1,1,152
"8451",5300,90,"OFL","2008-10-02","CN",2008,87,"2009-03-02",2008,0,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8452",5300,90,"OFL","2008-10-02","CN",2009,87,"2009-03-02",2008,1,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8453",5300,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,NA,NA,NA,NA,NA,1,1,152
"8454",5301,90,"OFL","2008-10-02","CN",2008,87,"2009-03-02",2008,0,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8455",5301,90,"OFL","2008-10-02","CN",2009,87,"2009-03-02",2008,1,1,2009,NA,"2008-12-30","2009-03-03",63,"winter",1,1,152
"8456",5301,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,NA,NA,NA,NA,NA,1,1,152
"8457",5304,85,"OFL","2007-10-02","CN",2007,82,"2008-02-20",2007,0,1,2008,NA,"2008-01-08","2008-02-21",44,"winter",1,1,142
"8458",5304,85,"OFL","2007-10-02","CN",2008,82,"2008-02-20",2007,1,1,2008,NA,"2008-01-08","2008-02-21",44,"winter",1,1,142
"8459",5304,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,NA,NA,NA,NA,NA,1,1,142
"8460",5310,87,"OFL","2008-04-10","CN",2008,85,"2008-09-06",2008,0,1,2008,NA,"2008-07-10","2008-09-07",59,"main",1,1,150
"8461",5310,NA,"NS",NA,NA,2009,NA,NA,2008,1,0,2009,NA,NA,NA,NA,NA,1,1,150
"8462",5312,92,"FL","2009-04-23","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,148
"8463",5312,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,0,NA,NA,NA,NA,1,1,148
"8464",5314,92,"AB","2009-02-16","CN",2009,90,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,396
"8465",5314,103,"ABX","2009-02-16","CN",2010,90,"2010-03-18",2009,1,1,2010,1,"2010-02-12","2010-03-19",35,"winter",1,1,396
"8466",5314,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,1,NA,NA,NA,NA,1,1,396
"8467",5317,92,"FL","2009-04-28","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,500
"8468",5317,104,"BrM","2009-04-28","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,500
"8469",5317,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,1,NA,NA,NA,NA,1,1,500
"8470",5318,92,"FLOAT","2008-10-23","CN",2008,87,"2009-09-17",2008,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,330
"8471",5318,92,"FLOAT","2008-10-23","CN",2009,87,"2009-09-17",2008,1,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,330
"8472",5318,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,0,NA,NA,NA,NA,1,1,330
"8473",5320,92,"H","2008-06-22","CN",2008,87,"2009-09-17",2008,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1926
"8474",5320,92,"H","2008-06-22","CN",2009,87,"2009-09-17",2008,1,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1926
"8475",5320,104,"BrF","2008-06-22","CN",2010,87,"2010-09-09",2008,2,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,1926
"8476",5320,105,"BrF","2008-06-22","CN",2011,87,"2011-10-01",2008,3,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,1926
"8477",5320,116,"BrF","2008-06-22","CN",2012,87,"2012-09-29",2008,4,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,1926
"8478",5320,122,"SEEN1","2008-06-22","CN",2013,87,"2013-09-29",2008,5,1,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,1926
"8479",5320,NA,"NS",NA,NA,2014,NA,NA,2008,6,0,2014,0,NA,NA,NA,NA,1,1,1926
"8480",5321,92,"AB","2009-03-18","CN",2009,90,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,3841
"8481",5321,104,"BrM","2009-03-18","CN",2010,90,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,3841
"8482",5321,105,"BrM","2009-03-18","CN",2011,90,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,3841
"8483",5321,116,"BrM","2009-03-18","CN",2012,90,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,3841
"8484",5321,122,"BrM","2009-03-18","CN",2013,90,"2013-09-29",2009,4,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,3841
"8485",5321,125,"BrM","2009-03-18","CN",2014,90,"2014-10-03",2009,5,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,3841
"8486",5321,142,"BrM","2009-03-18","CN",2015,90,"2015-09-28",2009,6,1,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,3841
"8487",5321,159,"BrM","2009-03-18","CN",2016,90,"2016-09-18",2009,7,1,2016,1,"2016-06-23","2016-09-19",88,"main",2,1,3841
"8488",5321,164,"BrM","2009-03-18","CN",2017,90,"2017-09-19",2009,8,1,2017,1,"2017-06-21","2017-09-20",91,"main",2,1,3841
"8489",5321,167,"BrM","2009-03-18","CN",2018,90,"2018-09-21",2009,9,1,2018,1,"2018-06-19","2018-09-22",95,"main",2,1,3841
"8490",5321,173,"BrM","2009-03-18","CN",2019,90,"2019-09-22",2009,10,1,2019,1,"2019-06-10","2019-09-23",105,"main",2,1,3841
"8491",5321,174,"NS","2009-03-18","CN",2020,90,"2020-03-15",2009,11,0,2020,1,"2020-02-05","2020-03-16",40,"main",1,1,3841
"8492",5322,92,"ABX","2008-10-19","CN",2008,87,"2009-09-17",2008,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,334
"8493",5322,92,"ABX","2008-10-19","CN",2009,87,"2009-09-17",2008,1,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,334
"8494",5322,NA,"NS",NA,NA,2010,NA,NA,2008,2,0,2010,1,NA,NA,NA,NA,1,1,334
"8495",5323,92,"AB","2009-02-28","CN",2009,90,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1460
"8496",5323,104,"BrF","2009-02-28","CN",2010,90,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,1460
"8497",5323,105,"BrF","2009-02-28","CN",2011,90,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,1460
"8498",5323,116,"BrF","2009-02-28","CN",2012,90,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,1460
"8499",5323,122,"NS","2009-02-28","CN",2013,90,"2013-09-29",2009,4,0,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,1460
"8500",5324,92,"BrF","2009-02-28","CN",2009,90,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1460
"8501",5324,104,"BrF","2009-02-28","CN",2010,90,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,1460
"8502",5324,105,"BrF","2009-02-28","CN",2011,90,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,1460
"8503",5324,116,"BrF","2009-02-28","CN",2012,90,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,1460
"8504",5324,122,"NS","2009-02-28","CN",2013,90,"2013-09-29",2009,4,0,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,1460
"8505",5325,92,"ABX","2009-03-02","CN",2009,90,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,382
"8506",5325,103,"ABX","2009-03-02","CN",2010,90,"2010-03-18",2009,1,1,2010,1,"2010-02-12","2010-03-19",35,"winter",1,1,382
"8507",5325,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,1,NA,NA,NA,NA,1,1,382
"8508",5326,92,"AB","2009-03-03","CN",2009,90,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,556
"8509",5326,104,"AB","2009-03-03","CN",2010,90,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,556
"8510",5326,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,0,NA,NA,NA,NA,1,1,556
"8511",5327,92,"H","2009-03-04","CN",2009,90,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,555
"8512",5327,104,"BrM","2009-03-04","CN",2010,90,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,555
"8513",5327,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,1,NA,NA,NA,NA,1,1,555
"8514",5329,92,"FL","2009-06-11","CN",2009,92,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,99
"8515",5329,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,99
"8516",5330,92,"OFL","2009-03-31","CN",2009,90,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,171
"8517",5330,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,171
"8518",5331,92,"OFL","2009-03-31","CN",2009,90,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,171
"8519",5331,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,171
"8520",5332,92,"AB","2009-03-15","CN",2009,90,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,187
"8521",5332,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,0,NA,NA,NA,NA,1,1,187
"8522",5333,92,"FL","2009-05-18","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,1965
"8523",5333,104,"BrM","2009-05-18","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,1965
"8524",5333,105,"BrM","2009-05-18","CN",2011,92,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,1965
"8525",5333,116,"BrM","2009-05-18","CN",2012,92,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,1965
"8526",5333,122,"BrM","2009-05-18","CN",2013,92,"2013-09-29",2009,4,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,1965
"8527",5333,125,"BrM","2009-05-18","CN",2014,92,"2014-10-03",2009,5,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,1965
"8528",5333,139,"NS","2009-05-18","CN",2015,92,"2015-03-04",2009,6,0,2015,1,"2015-01-16","2015-03-05",48,"winter",1,1,1965
"8529",5334,92,"OFL","2009-03-22","CN",2009,90,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,1653
"8530",5334,104,"BrM","2009-03-22","CN",2010,90,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,1653
"8531",5334,105,"BrM","2009-03-22","CN",2011,90,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,1653
"8532",5334,116,"BrM","2009-03-22","CN",2012,90,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,1653
"8533",5334,122,"BrM","2009-03-22","CN",2013,90,"2013-09-29",2009,4,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,1653
"8534",5334,124,"NS","2009-03-22","CN",2014,90,"2014-03-03",2009,5,0,2014,1,"2014-01-19","2014-03-04",44,"winter",1,1,1653
"8535",5336,92,"OFL","2009-05-05","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,493
"8536",5336,104,"BrF","2009-05-05","CN",2010,92,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,493
"8537",5336,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,0,NA,NA,NA,NA,1,1,493
"8538",5337,92,"ABX","2009-05-13","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,3052
"8539",5337,104,"H","2009-05-13","CN",2010,92,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,3052
"8540",5337,105,"BrF","2009-05-13","CN",2011,92,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,3052
"8541",5337,116,"BrF","2009-05-13","CN",2012,92,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,3052
"8542",5337,122,"BrF","2009-05-13","CN",2013,92,"2013-09-29",2009,4,1,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,3052
"8543",5337,125,"BrF","2009-05-13","CN",2014,92,"2014-10-03",2009,5,1,2014,0,"2014-06-16","2014-10-04",110,"main",2,1,3052
"8544",5337,142,"BrF","2009-05-13","CN",2015,92,"2015-09-28",2009,6,1,2015,0,"2015-06-22","2015-09-29",99,"main",2,1,3052
"8545",5337,159,"H","2009-05-13","CN",2016,92,"2016-09-18",2009,7,1,2016,0,"2016-06-23","2016-09-19",88,"main",2,1,3052
"8546",5337,164,"H","2009-05-13","CN",2017,92,"2017-09-19",2009,8,1,2017,0,"2017-06-21","2017-09-20",91,"main",2,1,3052
"8547",5337,167,"NS","2009-05-13","CN",2018,92,"2018-09-21",2009,9,0,2018,0,"2018-06-19","2018-09-22",95,"main",2,1,3052
"8548",5338,92,"OFL","2009-04-14","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,1630
"8549",5338,104,"BrM","2009-04-14","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,1630
"8550",5338,105,"BrM","2009-04-14","CN",2011,92,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,1630
"8551",5338,116,"BrM","2009-04-14","CN",2012,92,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,1630
"8552",5338,122,"BrM","2009-04-14","CN",2013,92,"2013-09-29",2009,4,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,1630
"8553",5338,124,"NS","2009-04-14","CN",2014,92,"2014-03-03",2009,5,0,2014,1,"2014-01-19","2014-03-04",44,"winter",1,1,1630
"8554",5339,92,"FL","2009-05-29","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1220
"8555",5339,104,"AB","2009-05-29","CN",2010,92,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,1220
"8556",5339,105,"BrF","2009-05-29","CN",2011,92,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,1220
"8557",5339,116,"TBrF","2009-05-29","CN",2012,92,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,1220
"8558",5339,NA,"NS",NA,NA,2013,NA,NA,2009,4,0,2013,0,NA,NA,NA,NA,1,1,1220
"8559",5341,92,"ABX","2008-12-18","CN",2008,90,"2009-09-17",2008,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1747
"8560",5341,92,"ABX","2008-12-18","CN",2009,90,"2009-09-17",2008,1,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,1747
"8561",5341,104,"SEEN1","2008-12-18","CN",2010,90,"2010-09-09",2008,2,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,1747
"8562",5341,105,"BrF","2008-12-18","CN",2011,90,"2011-10-01",2008,3,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,1747
"8563",5341,116,"BrF","2008-12-18","CN",2012,90,"2012-09-29",2008,4,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,1747
"8564",5341,122,"SEEN1","2008-12-18","CN",2013,90,"2013-09-29",2008,5,1,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,1747
"8565",5341,124,"NS","2008-12-18","CN",2014,90,"2014-03-03",2008,6,0,2014,0,"2014-01-19","2014-03-04",44,"winter",1,1,1747
"8566",5343,92,"FL","2009-08-06","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,400
"8567",5343,104,"FLOAT","2009-08-06","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,400
"8568",5343,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,1,NA,NA,NA,NA,1,1,400
"8569",5443,92,"FL","2009-06-11","CN",2009,92,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,99
"8570",5443,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,99
"8571",5445,92,"FL","2009-06-11","CN",2009,92,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,99
"8572",5445,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,99
"8573",5446,92,"FL","2009-06-08","CN",2009,92,"2009-09-17",2009,0,1,2009,NA,"2009-06-08","2009-09-18",102,"main",1,1,102
"8574",5446,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,NA,NA,NA,NA,NA,1,1,102
"8575",5447,92,"H","2009-05-09","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,1974
"8576",5447,104,"BrM","2009-05-09","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,1974
"8577",5447,105,"BrM","2009-05-09","CN",2011,92,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,1974
"8578",5447,116,"BrM","2009-05-09","CN",2012,92,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,1974
"8579",5447,122,"BrM","2009-05-09","CN",2013,92,"2013-09-29",2009,4,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,1974
"8580",5447,125,"BrM","2009-05-09","CN",2014,92,"2014-10-03",2009,5,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,1974
"8581",5447,139,"NS","2009-05-09","CN",2015,92,"2015-03-04",2009,6,0,2015,1,"2015-01-16","2015-03-05",48,"winter",1,1,1974
"8582",5448,92,"H","2009-05-17","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,306
"8583",5448,103,"ABX","2009-05-17","CN",2010,92,"2010-03-18",2009,1,1,2010,0,"2010-02-12","2010-03-19",35,"winter",1,1,306
"8584",5448,NA,"NS",NA,NA,2011,NA,NA,2009,2,0,2011,0,NA,NA,NA,NA,1,1,306
"8585",5449,92,"OFL","2009-03-22","CN",2009,90,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,180
"8586",5449,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,0,NA,NA,NA,NA,1,1,180
"8587",5450,92,"FL","2009-05-29","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,2106
"8588",5450,104,"BrF","2009-05-29","CN",2010,92,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,2106
"8589",5450,105,"BrF","2009-05-29","CN",2011,92,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,2106
"8590",5450,116,"BrF","2009-05-29","CN",2012,92,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,2106
"8591",5450,122,"BrF","2009-05-29","CN",2013,92,"2013-09-29",2009,4,1,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,2106
"8592",5450,125,"BrF","2009-05-29","CN",2014,92,"2014-10-03",2009,5,1,2014,0,"2014-06-16","2014-10-04",110,"main",2,1,2106
"8593",5450,139,"BrF","2009-05-29","CN",2015,92,"2015-03-04",2009,6,1,2015,0,"2015-01-16","2015-03-05",48,"winter",1,1,2106
"8594",5450,NA,"NS",NA,NA,2016,NA,NA,2009,7,0,2016,0,NA,NA,NA,NA,1,1,2106
"8595",5451,92,"SEEN2","2009-05-14","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,127
"8596",5451,NA,"NS",NA,NA,2010,NA,NA,2009,1,0,2010,0,NA,NA,NA,NA,1,1,127
"8597",5452,92,"FL","2009-06-16","CN",2009,92,"2009-09-17",2009,0,1,2009,0,"2009-06-08","2009-09-18",102,"main",1,1,3926
"8598",5452,104,"AB","2009-06-16","CN",2010,92,"2010-09-09",2009,1,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,3926
"8599",5452,105,"BrF","2009-06-16","CN",2011,92,"2011-10-01",2009,2,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,3926
"8600",5452,116,"BrF","2009-06-16","CN",2012,92,"2012-09-29",2009,3,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,3926
"8601",5452,122,"BrF","2009-06-16","CN",2013,92,"2013-09-29",2009,4,1,2013,0,"2013-06-18","2013-09-30",104,"main",2,1,3926
"8602",5452,125,"BrF","2009-06-16","CN",2014,92,"2014-10-03",2009,5,1,2014,0,"2014-06-16","2014-10-04",110,"main",2,1,3926
"8603",5452,142,"BrF","2009-06-16","CN",2015,92,"2015-09-28",2009,6,1,2015,0,"2015-06-22","2015-09-29",99,"main",2,1,3926
"8604",5452,159,"BrF","2009-06-16","CN",2016,92,"2016-09-18",2009,7,1,2016,0,"2016-06-23","2016-09-19",88,"main",2,1,3926
"8605",5452,164,"BrF","2009-06-16","CN",2017,92,"2017-09-19",2009,8,1,2017,0,"2017-06-21","2017-09-20",91,"main",2,1,3926
"8606",5452,167,"BrF","2009-06-16","CN",2018,92,"2018-09-21",2009,9,1,2018,0,"2018-06-19","2018-09-22",95,"main",2,1,3926
"8607",5452,173,"BrF","2009-06-16","CN",2019,92,"2019-09-22",2009,10,1,2019,0,"2019-06-10","2019-09-23",105,"main",2,1,3926
"8608",5452,174,"BrF","2009-06-16","CN",2020,92,"2020-03-15",2009,11,1,2020,0,"2020-02-05","2020-03-16",40,"main",1,1,3926
"8609",5452,176,"NS","2009-06-16","CN",2021,92,"2021-09-29",2009,12,0,2021,0,"2021-06-16","2021-09-30",106,"main",2,1,3926
"8610",5453,92,"FL","2009-08-05","CN",2009,92,"2009-09-17",2009,0,1,2009,1,"2009-06-08","2009-09-18",102,"main",1,1,2246
"8611",5453,104,"FLOAT","2009-08-05","CN",2010,92,"2010-09-09",2009,1,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,2246
"8612",5453,105,"BrM","2009-08-05","CN",2011,92,"2011-10-01",2009,2,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,2246
"8613",5453,116,"BrM","2009-08-05","CN",2012,92,"2012-09-29",2009,3,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,2246
