"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns"
"11867",5080,92,"NSA",2007-04-28,"CN",2009,77,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11868",5080,103,"SEEN1",2007-04-28,"CN",2010,77,2010-03-18,2007,3,1,2010,0,2010-02-12,2010-03-19,35,"winter",1,1
"11869",5080,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,0,NA,NA,NA,NA,1,1
"11870",5099,82,"ABX",2006-12-07,"CN",2007,77,2007-09-15,2006,1,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11871",5099,87,"ABX",2006-12-07,"CN",2008,77,2008-09-06,2006,2,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"11872",5099,92,"H",2006-12-07,"CN",2009,77,2009-09-17,2006,3,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"11873",5099,NA,"NS",NA,NA,2010,NA,NA,2006,4,0,2010,1,NA,NA,NA,NA,1,1
"11874",5117,82,"FL",2007-08-12,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11875",5117,87,"ABX",2007-08-12,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11876",5117,90,"BrF",2007-08-12,"CN",2009,82,2009-03-02,2007,2,1,2009,0,2008-12-30,2009-03-03,63,"winter",1,1
"11877",5117,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,0,NA,NA,NA,NA,1,1
"11878",5118,82,"SEEN1",2006-12-19,"CN",2007,77,2007-09-15,2006,1,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11879",5118,87,"ABX",2006-12-19,"CN",2008,77,2008-09-06,2006,2,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"11880",5118,92,"H",2006-12-19,"CN",2009,77,2009-09-17,2006,3,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"11881",5118,104,"H",2006-12-19,"CN",2010,77,2010-09-09,2006,4,1,2010,1,2010-06-30,2010-09-10,72,"main",2,1
"11882",5118,105,"ABX",2006-12-19,"CN",2011,77,2011-10-01,2006,5,1,2011,1,2011-06-25,2011-10-02,99,"main",1,1
"11883",5118,116,"ABX",2006-12-19,"CN",2012,77,2012-09-29,2006,6,1,2012,1,2012-06-04,2012-09-30,118,"main",2,1
"11884",5118,122,"ABX",2006-12-19,"CN",2013,77,2013-09-29,2006,7,1,2013,1,2013-06-18,2013-09-30,104,"main",2,1
"11885",5118,125,"BrM",2006-12-19,"CN",2014,77,2014-10-03,2006,8,1,2014,1,2014-06-16,2014-10-04,110,"main",2,1
"11886",5118,142,"TBrM",2006-12-19,"CN",2015,77,2015-09-28,2006,9,1,2015,1,2015-06-22,2015-09-29,99,"main",2,1
"11887",5118,NA,"NS",NA,NA,2016,NA,NA,2006,10,0,2016,1,NA,NA,NA,NA,1,1
"11888",5119,82,"FL",2007-08-14,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11889",5119,87,"AB",2007-08-14,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11890",5119,92,"BrF",2007-08-14,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11891",5119,104,"BrF",2007-08-14,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"11892",5119,105,"BrF",2007-08-14,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"11893",5119,NA,"NS",NA,NA,2012,NA,NA,2007,5,0,2012,0,NA,NA,NA,NA,1,1
"11894",5120,82,"FL",2007-08-10,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11895",5120,85,"NS",2007-08-10,"CN",2008,82,2008-02-20,2007,1,0,2008,0,2008-01-08,2008-02-21,44,"winter",1,1
"11896",5121,82,"FL",2007-08-16,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11897",5121,87,"BrM",2007-08-16,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"11898",5121,92,"BrM",2007-08-16,"CN",2009,82,2009-09-17,2007,2,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"11899",5121,104,"BrM",2007-08-16,"CN",2010,82,2010-09-09,2007,3,1,2010,1,2010-06-30,2010-09-10,72,"main",2,1
"11900",5121,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,1,NA,NA,NA,NA,1,1
"11901",5122,82,"FL",2007-08-15,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11902",5122,85,"NS",2007-08-15,"CN",2008,82,2008-02-20,2007,1,0,2008,0,2008-01-08,2008-02-21,44,"winter",1,1
"11903",5123,82,"FL",2007-06-24,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11904",5123,87,"H",2007-06-24,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11905",5123,92,"H",2007-06-24,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11906",5123,104,"H",2007-06-24,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"11907",5123,105,"H",2007-06-24,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"11908",5123,116,"H",2007-06-24,"CN",2012,82,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,1
"11909",5123,118,"NS",2007-06-24,"CN",2013,82,2013-02-26,2007,6,0,2013,0,2013-01-22,2013-02-27,36,"winter",1,1
"11910",5125,82,"FL",2007-08-20,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11911",5125,87,"ABX",2007-08-20,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11912",5125,92,"AB",2007-08-20,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11913",5125,104,"SEEN1",2007-08-20,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"11914",5125,105,"H",2007-08-20,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"11915",5125,116,"BrF",2007-08-20,"CN",2012,82,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,1
"11916",5125,122,"H",2007-08-20,"CN",2013,82,2013-09-29,2007,6,1,2013,0,2013-06-18,2013-09-30,104,"main",2,1
"11917",5125,125,"NS",2007-08-20,"CN",2014,82,2014-10-03,2007,7,0,2014,0,2014-06-16,2014-10-04,110,"main",2,1
"11918",5126,82,"FL",2007-08-20,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11919",5126,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"11920",5127,82,"FL",2007-08-19,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11921",5127,87,"FLOAT",2007-08-19,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11922",5127,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,0,NA,NA,NA,NA,1,1
"11923",5128,82,"FL",2007-08-24,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,2
"11924",5128,87,"ABX",2007-08-24,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,2
"11925",5128,92,"BrF",2007-08-24,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,2
"11926",5128,104,"BrF",2007-08-24,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,2
"11927",5128,105,"BrF",2007-08-24,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,2
"11928",5128,116,"BrF",2007-08-24,"CN",2012,82,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,2
"11929",5128,122,"BrF",2007-08-24,"CN",2013,82,2013-09-29,2007,6,1,2013,0,2013-06-18,2013-09-30,104,"main",2,2
"11930",5128,125,"BrF",2007-08-24,"CN",2014,82,2014-10-03,2007,7,1,2014,0,2014-06-16,2014-10-04,110,"main",2,2
"11931",5128,142,"BrF",2007-08-24,"CN",2015,82,2015-09-28,2007,8,1,2015,0,2015-06-22,2015-09-29,99,"main",2,2
"11932",5128,159,"BrF",2007-08-24,"CN",2016,82,2016-09-18,2007,9,1,2016,0,2016-06-23,2016-09-19,88,"main",2,2
"11933",5128,164,"BrF",2007-08-24,"CN",2017,82,2017-09-19,2007,10,1,2017,0,2017-06-21,2017-09-20,91,"main",2,2
"11934",5128,167,"BrF",2007-08-24,"CN",2018,82,2018-09-21,2007,11,1,2018,0,2018-06-19,2018-09-22,95,"main",2,2
"11935",5128,171,"NS",2007-08-24,"CN",2019,82,2019-03-08,2007,12,0,2019,0,2019-01-21,2019-03-09,47,"winter",2,2
"11936",5129,82,"FL",2007-08-24,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11937",5129,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"11938",5130,82,"FL",2007-08-25,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11939",5130,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"11940",5131,82,"FL",2007-08-23,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11941",5131,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"11942",5132,82,"ABX",2007-01-04,"CN",2007,77,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,2
"11943",5132,87,"BrF",2007-01-04,"CN",2008,77,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,2
"11944",5132,92,"BrF",2007-01-04,"CN",2009,77,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,2
"11945",5132,104,"BrF",2007-01-04,"CN",2010,77,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,2
"11946",5132,105,"BrF",2007-01-04,"CN",2011,77,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,2
"11947",5132,116,"BrF",2007-01-04,"CN",2012,77,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,2
"11948",5132,122,"BrF",2007-01-04,"CN",2013,77,2013-09-29,2007,6,1,2013,0,2013-06-18,2013-09-30,104,"main",2,2
"11949",5132,125,"BrF",2007-01-04,"CN",2014,77,2014-10-03,2007,7,1,2014,0,2014-06-16,2014-10-04,110,"main",2,2
"11950",5132,142,"BrF",2007-01-04,"CN",2015,77,2015-09-28,2007,8,1,2015,0,2015-06-22,2015-09-29,99,"main",2,2
"11951",5132,159,"BrF",2007-01-04,"CN",2016,77,2016-09-18,2007,9,1,2016,0,2016-06-23,2016-09-19,88,"main",2,2
"11952",5132,161,"NS",2007-01-04,"CN",2017,77,2017-03-02,2007,10,0,2017,0,2017-02-07,2017-03-03,24,"winter",2,2
"11953",5133,82,"SEEN1",2007-01-04,"CN",2007,77,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11954",5133,87,"BrM",2007-01-04,"CN",2008,77,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"11955",5133,90,"BrM",2007-01-04,"CN",2009,77,2009-03-02,2007,2,1,2009,1,2008-12-30,2009-03-03,63,"winter",1,1
"11956",5133,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,1,NA,NA,NA,NA,1,1
"11957",5134,82,"FL",2007-08-25,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11958",5134,87,"ABX",2007-08-25,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11959",5134,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,0,NA,NA,NA,NA,1,1
"11960",5135,82,"CH",2007-08-26,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11961",5135,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"11962",5136,82,"FL",2007-08-26,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11963",5136,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"11964",5137,82,"FL",2007-08-24,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11965",5137,87,"ABX",2007-08-24,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11966",5137,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,0,NA,NA,NA,NA,1,1
"11967",5138,82,"FL",2007-08-27,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11968",5138,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"11969",5139,82,"FL",2007-08-29,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11970",5139,85,"OFL",2007-08-29,"CN",2008,82,2008-02-20,2007,1,1,2008,0,2008-01-08,2008-02-21,44,"winter",1,1
"11971",5139,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,0,NA,NA,NA,NA,1,1
"11972",5140,82,"FL",2007-08-27,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11973",5140,87,"AB",2007-08-27,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11974",5140,92,"ABX",2007-08-27,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11975",5140,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,0,NA,NA,NA,NA,1,1
"11976",5141,82,"FL",2007-08-30,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11977",5141,87,"SEEN1",2007-08-30,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11978",5141,90,"FLOAT",2007-08-30,"CN",2009,82,2009-03-02,2007,2,1,2009,0,2008-12-30,2009-03-03,63,"winter",1,1
"11979",5141,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,0,NA,NA,NA,NA,1,1
"11980",5142,82,"FL",2007-08-29,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11981",5142,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"11982",5145,82,"CH",2007-09-01,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11983",5145,87,"AB",2007-09-01,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11984",5145,92,"ABX",2007-09-01,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11985",5145,104,"BrF",2007-09-01,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"11986",5145,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,0,NA,NA,NA,NA,1,1
"11987",5146,82,"FL",2007-09-01,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11988",5146,85,"OFL",2007-09-01,"CN",2008,82,2008-02-20,2007,1,1,2008,1,2008-01-08,2008-02-21,44,"winter",1,1
"11989",5146,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,1,NA,NA,NA,NA,1,1
"11990",5147,82,"FL",2007-08-30,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"11991",5147,87,"ABX",2007-08-30,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"11992",5147,92,"BrF",2007-08-30,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"11993",5147,104,"BrF",2007-08-30,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"11994",5147,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,0,NA,NA,NA,NA,1,1
"11995",5148,82,"FL",2007-09-01,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11996",5148,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"11997",5149,82,"FL",2007-09-03,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"11998",5149,85,"OFL",2007-09-03,"CN",2008,82,2008-02-20,2007,1,1,2008,1,2008-01-08,2008-02-21,44,"winter",1,1
"11999",5149,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,1,NA,NA,NA,NA,1,1
"12000",5150,82,"CH",2007-09-03,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12001",5150,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"12002",5151,82,"CH",2007-08-31,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"12003",5151,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"12004",5152,82,"CH",2007-08-31,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12005",5152,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"12006",5153,82,"FL",2007-09-03,"CN",2007,82,2007-09-15,2007,0,1,2007,1,2007-06-14,2007-09-16,94,"main",1,1
"12007",5153,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,1,NA,NA,NA,NA,1,1
"12008",5154,82,"FL",2007-09-03,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12009",5154,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"12010",5155,82,"FL",2007-09-07,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12011",5155,87,"H",2007-09-07,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12012",5155,92,"BrF",2007-09-07,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"12013",5155,104,"BrF",2007-09-07,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"12014",5155,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,0,NA,NA,NA,NA,1,1
"12015",5156,82,"CH",2007-09-07,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12016",5156,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"12017",5157,82,"CH",2007-08-24,"CN",2007,82,2007-09-15,2007,0,1,2007,0,2007-06-14,2007-09-16,94,"main",1,1
"12018",5157,NA,"NS",NA,NA,2008,NA,NA,2007,1,0,2008,0,NA,NA,NA,NA,1,1
"12019",5159,87,"ABX",2007-10-11,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"12020",5159,92,"BrM",2007-10-11,"CN",2009,82,2009-09-17,2007,2,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"12021",5159,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,1,NA,NA,NA,NA,1,1
"12022",5160,87,"AB",2007-10-13,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12023",5160,92,"BrF",2007-10-13,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"12024",5160,104,"BrF",2007-10-13,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"12025",5160,105,"BrF",2007-10-13,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"12026",5160,116,"TBrF",2007-10-13,"CN",2012,82,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,1
"12027",5160,NA,"NS",NA,NA,2013,NA,NA,2007,6,0,2013,0,NA,NA,NA,NA,1,1
"12028",5161,87,"ABX",2007-10-17,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"12029",5161,90,"BrM",2007-10-17,"CN",2009,82,2009-03-02,2007,2,1,2009,1,2008-12-30,2009-03-03,63,"winter",1,1
"12030",5161,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,1,NA,NA,NA,NA,1,1
"12031",5162,87,"BrF",2007-01-15,"CN",2008,77,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,2
"12032",5162,92,"BrF",2007-01-15,"CN",2009,77,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,2
"12033",5162,104,"BrF",2007-01-15,"CN",2010,77,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,2
"12034",5162,105,"BrF",2007-01-15,"CN",2011,77,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,2
"12035",5162,116,"BrF",2007-01-15,"CN",2012,77,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,2
"12036",5162,122,"BrF",2007-01-15,"CN",2013,77,2013-09-29,2007,6,1,2013,0,2013-06-18,2013-09-30,104,"main",2,2
"12037",5162,125,"BrF",2007-01-15,"CN",2014,77,2014-10-03,2007,7,1,2014,0,2014-06-16,2014-10-04,110,"main",2,2
"12038",5162,142,"BrF",2007-01-15,"CN",2015,77,2015-09-28,2007,8,1,2015,0,2015-06-22,2015-09-29,99,"main",2,2
"12039",5162,159,"BrF",2007-01-15,"CN",2016,77,2016-09-18,2007,9,1,2016,0,2016-06-23,2016-09-19,88,"main",2,2
"12040",5162,164,"BrF",2007-01-15,"CN",2017,77,2017-09-19,2007,10,1,2017,0,2017-06-21,2017-09-20,91,"main",2,2
"12041",5162,166,"NS",2007-01-15,"CN",2018,77,2018-03-13,2007,11,0,2018,0,2018-01-30,2018-03-14,43,"winter",2,2
"12042",5163,87,"BrF",2007-05-21,"CN",2008,77,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12043",5163,92,"BrF",2007-05-21,"CN",2009,77,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"12044",5163,104,"BrF",2007-05-21,"CN",2010,77,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"12045",5163,105,"BrF",2007-05-21,"CN",2011,77,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"12046",5163,116,"BrF",2007-05-21,"CN",2012,77,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,1
"12047",5163,122,"NS",2007-05-21,"CN",2013,77,2013-09-29,2007,6,0,2013,0,2013-06-18,2013-09-30,104,"main",2,1
"12048",5164,87,"FLOAT",2007-10-20,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12049",5164,92,"BrF",2007-10-20,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"12050",5164,104,"BrF",2007-10-20,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"12051",5164,105,"BrF",2007-10-20,"CN",2011,82,2011-10-01,2007,4,1,2011,0,2011-06-25,2011-10-02,99,"main",1,1
"12052",5164,116,"BrF",2007-10-20,"CN",2012,82,2012-09-29,2007,5,1,2012,0,2012-06-04,2012-09-30,118,"main",2,1
"12053",5164,NA,"NS",NA,NA,2013,NA,NA,2007,6,0,2013,0,NA,NA,NA,NA,1,1
"12054",5165,87,"ABX",2007-10-23,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"12055",5165,92,"BrM",2007-10-23,"CN",2009,82,2009-09-17,2007,2,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"12056",5165,NA,"NS",NA,NA,2010,NA,NA,2007,3,0,2010,1,NA,NA,NA,NA,1,1
"12057",5166,87,"ABX",2007-05-26,"CN",2008,77,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12058",5166,NA,"NS",NA,NA,2009,NA,NA,2007,2,0,2009,0,NA,NA,NA,NA,1,1
"12059",5168,87,"FLOAT",2007-10-23,"CN",2008,82,2008-09-06,2007,1,1,2008,0,2008-07-10,2008-09-07,59,"main",2,1
"12060",5168,92,"BrF",2007-10-23,"CN",2009,82,2009-09-17,2007,2,1,2009,0,2009-06-08,2009-09-18,102,"main",2,1
"12061",5168,104,"BrF",2007-10-23,"CN",2010,82,2010-09-09,2007,3,1,2010,0,2010-06-30,2010-09-10,72,"main",2,1
"12062",5168,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,0,NA,NA,NA,NA,1,1
"12063",5169,87,"ABX",2007-10-26,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"12064",5169,92,"BrM",2007-10-26,"CN",2009,82,2009-09-17,2007,2,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
"12065",5169,104,"BrM",2007-10-26,"CN",2010,82,2010-09-09,2007,3,1,2010,1,2010-06-30,2010-09-10,72,"main",2,1
"12066",5169,NA,"NS",NA,NA,2011,NA,NA,2007,4,0,2011,1,NA,NA,NA,NA,1,1
"12067",5170,87,"NSA",2007-10-27,"CN",2008,82,2008-09-06,2007,1,1,2008,1,2008-07-10,2008-09-07,59,"main",2,1
"12068",5170,92,"BrM",2007-10-27,"CN",2009,82,2009-09-17,2007,2,1,2009,1,2009-06-08,2009-09-18,102,"main",2,1
