"","BirdID","birthyear","FieldPeriodID","OccasionID","OccasionDate","Island","CatchID","TerritoryID","Resident","CatchTime","BodyMass","RightTarsus","LeftTarsus","WingLength","HeadBill","BillLength","BillHeight","CloacaWidth","CloacaHeight","FeatherMites","FatScore","occasionyear","birthday","age_date","age_year","Observer","ExactDate","Status","lifespan","TerritoryNumber","TQ","TQcorrected","SexEstimate","catch_time","CatchTime_mins","avg_invert","newstat","newlifespan","BodyMass_z","WingLength_z","RightTarsus_z"
"3113",6015,2012,122,4742,"2013-07-17","CN",8358,85,NA," 15:14:00",14.5,23.5,NA,64,35.7999992370605,NA,NA,2,1.60000002384186,1,3,2013,"2012-11-20",239,1,"HD",1,"BrF",469,57.1,5321.860114,5321.860114,0,"15:14:00",914,3.25588827135714,"Dom",314,-0.926300915492145,-1.57360823431549,-1.59938846641086
"3114",6016,2012,122,4872,"2013-09-24","CN",8480,478,NA," 18:19:00",16.1000003814697,24.3999996185303,NA,65.5,36.5999984741211,NA,NA,1.79999995231628,2.09999990463257,2,2,2013,"2012-11-22",306,1,"SAK",1,"AB",1041,127,38704.21622,38704.21622,1,"18:19:00",1099,3.25588827135714,"Sub",1041,0.406176117241395,-0.868184648686443,-0.755894674859912
"3115",6016,2012,122,4744,"2013-07-19","CN",8360,478,NA," 13:45:00",15.5,25.3999996185303,NA,65,36.2999992370605,NA,NA,2.40000009536743,1.29999995231628,2,2,2013,"2012-11-22",239,1,"HE",1,"AB",1041,127,38704.21622,38704.21622,1,"13:45:00",825,3.25588827135714,"Sub",1041,-0.0935029685881728,-1.10332584389613,0.18132104632937
"3116",6016,2012,124,5286,"2014-02-12","CN",8522,24,NA," 15:17:00",16.1000003814697,26.7000007629395,NA,66,36.7000007629395,NA,NA,3.79999995231628,3.79999995231628,1,1,2014,"2012-11-22",447,2,"HE",1,"ABX",1041,18,29724.04377,29724.04377,1,"15:17:00",917,6.32106875521429,"Sub",1041,0.406176117241395,-0.63304345347676,1.39970255643373
"3117",6016,2012,125,9260,"2014-06-19","CN",8645,478,"Y"," 11:16:00",15.8999996185303,25.7999992370605,NA,62,37.0999984741211,NA,NA,4.09999990463257,2.90000009536743,2,2,2014,"2012-11-22",574,2,"SAK",1,"ABX",1041,127,32553.92934,32553.92934,1,"11:16:00",676,4.45790002828571,"Sub",1041,0.239615892486233,-2.51417301515422,0.556206977285591
"3118",6017,2012,122,4744,"2013-07-19","CN",8361,53,NA," 13:07:00",16,26.1000003814697,NA,68,36.9000015258789,NA,NA,1.79999995231628,1.29999995231628,2,2,2013,"2012-07-20",364,1,"HE",1,"BrM",1166,37,62059.00106,62059.00106,1,"13:07:00",787,3.25588827135714,"Dom",958,0.322896004863813,0.30752132736197,0.83737276620067
"3119",6018,2012,125,9465,"2014-09-11","CN",8888,75,"Y"," 08:15:00",16.2000007629395,25.5,NA,68,36.9000015258789,NA,NA,3.29999995231628,3.20000004768372,1,2,2014,"2012-11-24",656,2,"SAK",1,"BrM",NA,51.2,6564.146311,6564.146311,1,"08:15:00",495,4.45790002828571,"Dom",3232,0.489456229619056,0.30752132736197,0.2750429759677
"3120",6018,2012,125,9438,"2014-09-07","CN",8808,75,"Y"," 07:14:00",16.1000003814697,25.5,NA,70,37,NA,NA,3.50999999046326,2.60999989509583,1,2,2014,"2012-11-24",652,2,"KLB",1,"BrM",NA,51.2,6564.146311,6564.146311,1,"07:14:00",434,4.45790002828571,"Dom",3232,0.406176117241395,1.2480861082007,0.2750429759677
"3121",6018,2012,125,9264,"2014-06-22","CN",8631,75,"Y"," 09:49:00",16.3999996185303,25.7000007629395,NA,69,37.5999984741211,NA,NA,3.70000004768372,2.90000009536743,1,2,2014,"2012-11-24",575,2,"MB",1,"BrM",NA,51.2,6564.146311,6564.146311,1,"09:49:00",589,4.45790002828571,"Dom",3232,0.656014865938218,0.777803717781335,0.462486835244449
"3122",6018,2012,159,13346,"2016-08-05","CN",10014,77,"N"," 09:56:00",16.7999992370605,25.5,NA,69,36.7000007629395,NA,NA,3.40000009536743,2.90000009536743,1,0,2016,"2012-11-24",1350,4,"MH",1,"BrM",NA,52.1,95827.04708,95827.04708,1,"09:56:00",596,4.21428620221429,"Dom",3232,0.989133727012542,0.777803717781335,0.2750429759677
"3123",6018,2012,122,4750,"2013-07-21","CN",8367,3,NA," 11:28:00",17,24,NA,69,36.9000015258789,NA,NA,2.29999995231628,1.79999995231628,1,2,2013,"2012-11-24",239,1,"LMG",1,"ABX",NA,2,17491.76677,17491.76677,1,"11:28:00",688,3.25588827135714,"Sub",3232,1.15569395176779,0.777803717781335,-1.13078060581622
"3124",6019,2012,122,4751,"2013-07-22","CN",8370,61,NA," 13:41:00",15,25,NA,67,35.5,NA,NA,1.79999995231628,2,1,2,2013,"2012-11-25",239,1,"HE",1,"BrM",NA,44,20673.51868,20673.51868,1,"13:41:00",821,3.25588827135714,"Dom",2493,-0.509901942040159,-0.162761063057395,-0.193564884626941
"3125",6019,2012,122,4781,"2013-08-12","CN",8406,63,NA," 14:50:00",15,25.6000003814697,NA,68,37.5999984741211,NA,NA,4,2.40000009536743,1,2,2013,"2012-11-25",260,1,"MB",1,"BrM",NA,46,33604.32372,33604.32372,1,"14:50:00",890,3.25588827135714,"Dom",2493,-0.509901942040159,0.30752132736197,0.36876490560603
"3126",6019,2012,125,9358,"2014-07-29","CN",8760,63,"Y"," 07:50:00",15.8999996185303,25.3999996185303,NA,69,36.2999992370605,NA,NA,4.90000009536743,4.57999992370605,1,2,2014,"2012-11-25",611,2,"KLB",1,"BrM",NA,46,19724.07274,19724.07274,1,"07:50:00",470,4.45790002828571,"Dom",2493,0.239615892486233,0.777803717781335,0.18132104632937
"3127",6019,2012,159,13377,"2016-09-08","CN",10020,63,"Y"," 09:21:00",17,25.7000007629395,NA,67,36.7999992370605,NA,NA,3.47000002861023,2.25,1,2,2016,"2012-11-25",1383,4,"CD",1,"BrM",NA,46,15443.20928,15443.20928,1,"09:21:00",561,4.21428620221429,"Dom",2493,1.15569395176779,-0.162761063057395,0.462486835244449
"3128",6019,2012,167,13885,"2018-08-30","CN",10466,618,"N"," 11:45:00",15.1999998092651,25.3999996185303,NA,69,36.7999992370605,NA,NA,2.40000009536743,3.09999990463257,1,1,2018,"2012-11-25",2104,6,"AVE",1,"BrM",NA,35.1,9718.462169,9718.462169,1,"11:45:00",705,3.42862364764286,"Dom",2493,-0.343342511502998,0.777803717781335,0.18132104632937
"3129",6020,2012,122,4752,"2013-07-22","CN",8371,20,NA," 13:15:00",13,23.3999996185303,NA,65,34.2999992370605,NA,NA,1.89999997615814,1.5,2,2,2013,"2012-11-25",239,1,"LMG",1,"ABX",464,15,21933.34162,21933.34162,0,"13:15:00",795,3.25588827135714,"Sub",309,-2.1754978358481,-1.10332584389613,-1.69311039604919
"3130",6021,2012,122,4849,"2013-09-07","CN",8443,57,NA," 14:03:00",13.8000001907349,24.3999996185303,NA,63,35.7999992370605,NA,NA,2.59999990463257,1.60000002384186,2,2,2013,"2012-11-26",285,1,"SAK",1,"H",463,41,24306.55384,24306.55384,0,"14:03:00",843,3.25588827135714,"Sub",308,-1.50925931948129,-2.04389062473486,-0.755894674859912
"3131",6021,2012,122,4753,"2013-07-23","CN",8372,126,NA," 09:42:00",14,23.7999992370605,NA,62,35.5999984741211,NA,NA,1.79999995231628,0.800000011920929,2,2,2013,"2012-11-26",239,1,"HE",1,"H",463,86,18172.92941,18172.92941,0,"09:42:00",582,3.25588827135714,"Sub",308,-1.34269988894413,-2.51417301515422,-1.31822446509297
"3132",6022,2012,122,4754,"2013-07-23","CN",8373,126,NA," 10:01:00",NA,23.7000007629395,NA,66,35.9000015258789,NA,NA,2.5,2.09999990463257,1,2,2013,"2012-07-24",364,1,"LMG",1,"BrF",NA,86,18172.92941,18172.92941,0,"10:01:00",601,3.25588827135714,"Dom",2617,NA,-0.63304345347676,-1.41194460713411
"3133",6022,2012,166,13732,"2018-02-25","CN",10337,126,"Y"," 15:55:00",15.5,24.7999992370605,NA,67,35.7999992370605,NA,NA,3.59999990463257,1.70000004768372,1,0,2018,"2012-07-24",2042,6,"TJB",1,"BrF",NA,86,29052.8993,29052.8993,0,"15:55:00",955,5.90194399471429,"Dom",2617,-0.0935029685881728,-0.162761063057395,-0.38100874390369
"3134",6022,2012,167,13802,"2018-07-24","CN",10426,126,"Y",NA,15.6999998092651,24.8999996185303,NA,66,35.7000007629395,NA,NA,NA,NA,1,1,2018,"2012-07-24",2191,6,"AVE",1,"BrF",NA,86,30405.1044,30405.1044,0,NA,NA,3.42862364764286,"Dom",2617,0.073056461948988,-0.63304345347676,-0.287286814265271
"3135",6023,2012,122,4755,"2013-07-24","CN",8376,58,NA," 12:31:00",15,24.2999992370605,NA,65,35,NA,NA,2,0.5,0,2,2013,"2012-11-27",239,1,"HE",1,"ABX",462,41.1,14560.68104,14560.68104,0,"12:31:00",751,3.25588827135714,"Sub",307,-0.509901942040159,-1.10332584389613,-0.849616604498331
"3136",6023,2012,122,4875,"2013-09-21","CN",8477,58,NA," 17:24:00",14.8999996185303,24.5,NA,62,34.2999992370605,NA,NA,3.09999990463257,2.79999995231628,1,3,2013,"2012-11-27",298,1,"MB",1,"ABX",462,41.1,14560.68104,14560.68104,0,"17:24:00",1044,3.25588827135714,"Sub",307,-0.593182054417739,-2.51417301515422,-0.662172745221582
"3137",6024,2012,122,4760,"2013-07-26","CN",8378,168,NA," 09:56:00",18,23.7999992370605,NA,66,36,NA,NA,1.89999997615814,1.79999995231628,2,2,2013,"2012-11-29",239,1,"LMG",1,"ABX",1756,111,58550.14899,58550.14899,1,"09:56:00",596,3.25588827135714,"Sub",1034,1.98849189867176,-0.63304345347676,-1.31822446509297
"3138",6024,2012,125,9289,"2014-07-01","CN",8689,605,"Y"," 10:22:00",15.6000003814697,26.2999992370605,NA,67,37,NA,NA,3,2,2,1,2014,"2012-11-29",579,2,"SAK",1,"BrM",1756,27.1,8403.049952,8403.049952,1,"10:22:00",622,4.45790002828571,"Dom",1034,-0.0102228562105927,-0.162761063057395,1.02481483788023
"3139",6024,2012,122,4882,"2013-09-27","CN",8495,168,NA," 09:31:00",15.6000003814697,26.2000007629395,NA,68,36.7999992370605,NA,NA,2.70000004768372,1.60000002384186,2,2,2013,"2012-11-29",302,1,"SAK",1,"ABX",1756,111,58550.14899,58550.14899,1,"09:31:00",571,3.25588827135714,"Sub",1034,-0.0102228562105927,0.30752132736197,0.93109469583909
"3140",6025,2012,122,4759,"2013-07-26","CN",8379,47,NA," 16:08:00",16.5,24.7999992370605,NA,64,35.2999992370605,NA,NA,1.79999995231628,1.5,2,2,2013,"2012-11-29",239,1,"HE",1,"H",826,33,35281.02045,35281.02045,1,"16:08:00",968,3.25588827135714,"Sub",674,0.739294978315799,-1.57360823431549,-0.38100874390369
"3141",6025,2012,125,9260,"2014-06-19","CN",8626,13,"N"," 09:04:00",15.5,25.7000007629395,NA,66.5,36.7000007629395,NA,NA,3.20000004768372,2.5,2,2,2014,"2012-11-29",567,2,"SAK",1,"FLOAT",826,8,27766.32309,27766.32309,1,"09:04:00",544,4.45790002828571,"Sub",674,-0.0935029685881728,-0.397902258267078,0.462486835244449
"3142",6025,2012,122,4874,"2013-09-21","CN",8475,47,NA," 14:24:00",14.8000001907349,24.8999996185303,NA,65.5,35.4000015258789,NA,NA,2.20000004768372,1,2,1,2013,"2012-11-29",296,1,"SAK",1,"H",826,33,35281.02045,35281.02045,1,"14:24:00",864,3.25588827135714,"Sub",674,-0.67646137257732,-0.868184648686443,-0.287286814265271
"3143",6025,2012,125,9460,"2014-09-12","CN",8884,79,"N"," 07:20:00",16.1000003814697,25,NA,66,36.2000007629395,NA,NA,3.38000011444092,2.49000000953674,2,1,2014,"2012-11-29",652,2,"SAK",1,"FLOAT",826,53,13363.89641,13363.89641,1,"07:20:00",440,4.45790002828571,"Sub",674,0.406176117241395,-0.63304345347676,-0.193564884626941
"3144",6026,2012,122,4763,"2013-07-27","CN",8381,82,NA," 10:15:00",17,23.5,NA,NA,37,NA,NA,1.70000004768372,1.20000004768372,1,2,2013,"2012-11-30",239,1,"LMG",1,"ABX",2122,55,47293.1605,47293.1605,1,"10:15:00",615,3.25588827135714,"Sub",1930,1.15569395176779,NA,-1.59938846641086
"3145",6026,2012,124,5276,"2014-02-07","CN",8516,82,NA," 11:39:00",17.5,27.2000007629395,NA,67.5,37.2999992370605,NA,NA,2.5,2.59999990463257,2,2,2014,"2012-11-30",434,2,"HE",1,"ABX",2122,55,49153.76672,49153.76672,1,"11:39:00",699,6.32106875521429,"Sub",1930,1.57209292521977,0.0723801321522874,1.86831041702837
"3146",6027,2012,122,4769,"2013-08-02","CN",8400,26,NA," 14:02:00",18,25,NA,66,36.9000015258789,NA,NA,1.79999995231628,1.89999997615814,2,2,2013,"2012-12-06",239,1,"LMG",1,"SEEN2",1749,20,25776.1046,25776.1046,1,"14:02:00",842,3.25588827135714,"Sub",1189,1.98849189867176,-0.63304345347676,-0.193564884626941
"3147",6027,2012,125,9296,"2014-07-03","CN",8708,36,"N"," 11:45:00",15.8000001907349,26.7000007629395,NA,66,38,NA,NA,2,3.59999990463257,2,2,2014,"2012-12-06",574,2,"HE",1,"BrM",1749,26.5,14345.4438,14345.4438,1,"11:45:00",705,4.45790002828571,"Dom",1189,0.156336574326652,-0.63304345347676,1.39970255643373
"3148",6028,2012,122,4770,"2013-08-03","CN",8401,15,NA," 12:07:00",16,24.2000007629395,NA,64,36.0999984741211,NA,NA,1.79999995231628,1.10000002384186,2,2,2013,"2012-12-07",239,1,"HE",1,"AB",NA,10,33576.24416,33576.24416,0,"12:07:00",727,3.25588827135714,"Sub",3219,0.322896004863813,-1.57360823431549,-0.943336746539473
"3149",6028,2012,125,9447,"2014-09-17","CN",8834,407,"Y"," 16:21:00",15,24.7999992370605,NA,62,36.2999992370605,NA,NA,3.53999996185303,2.74000000953674,2,2,2014,"2012-12-07",649,2,"SAK",1,"BrF",NA,126,16962.71315,16962.71315,0,"16:21:00",981,4.45790002828571,"Dom",3219,-0.509901942040159,-2.51417301515422,-0.38100874390369
"3150",6028,2012,125,9277,"2014-06-25","CN",8658,407,"Y"," 09:00:00",14.6000003814697,25,NA,65,36.0999984741211,NA,NA,3.29999995231628,3.20000004768372,1,1,2014,"2012-12-07",565,2,"MB",1,"BrF",NA,126,16962.71315,16962.71315,0,"09:00:00",540,4.45790002828571,"Dom",3219,-0.843020803114565,-1.10332584389613,-0.193564884626941
"3151",6028,2012,159,13345,"2016-08-04","CN",10013,11,"N"," 08:54:00",16.2999992370605,25,NA,65,36.4000015258789,NA,NA,2.59999990463257,1.70000004768372,0,4,2016,"2012-12-07",1336,4,"MH",1,"BrF",NA,6.5,NA,NA,0,"08:54:00",534,4.21428620221429,"Dom",3219,0.572734753560556,-1.10332584389613,-0.193564884626941
"3152",6028,2012,161,13456,"2017-02-15","CN",10100,407,"Y"," 15:40:00",14.8999996185303,24.7999992370605,NA,66,35.4000015258789,NA,NA,3,2.59999990463257,1,1,2017,"2012-12-07",1531,5,"MH",1,"BrF",NA,NA,NA,NA,0,"15:40:00",940,2.4927094615,"Dom",3219,-0.593182054417739,-0.63304345347676,-0.38100874390369
"3153",6029,2012,122,4776,"2013-08-03","CN",8402,480,NA," 10:27:00",16,24.3999996185303,NA,66,35.7000007629395,NA,NA,1.79999995231628,1,1,3,2013,"2012-12-07",239,1,"LMG",1,"SEEN2",NA,129,17006.5236,17006.5236,1,"10:27:00",627,3.25588827135714,"Sub",3568,0.322896004863813,-0.63304345347676,-0.755894674859912
"3154",6029,2012,125,9300,"2014-07-04","CN",8705,72,"Y"," 12:03:00",16.6000003814697,27.7000007629395,NA,65,37.0999984741211,NA,NA,3.59999990463257,4.5,2,3,2014,"2012-12-07",574,2,"MB",1,"BrM",NA,50.1,6335.896002,6335.896002,1,"12:03:00",723,4.45790002828571,"Dom",3568,0.822575090693381,-1.10332584389613,2.33691827762301
"3155",6029,2012,125,9449,"2014-09-09","CN",8837,72,"Y"," 09:07:00",17.7000007629395,27.6000003814697,NA,68,37.5999984741211,NA,NA,3.46000003814697,3.25999999046326,2,2,2014,"2012-12-07",641,2,"KLB",1,"BrM",NA,50.1,6335.896002,6335.896002,1,"09:07:00",547,4.45790002828571,"Dom",3568,1.73865314997501,0.30752132736197,2.24319634798459
"3156",6029,2012,175,14602,"2021-06-09","CN",11016,72,"Y"," 14:17:00",17.3999996185303,26.7999992370605,NA,67,37.2000007629395,NA,NA,3.29999995231628,3.20000004768372,2,1,2021,"2012-12-07",3106,9,"KL",1,"BrM",NA,50.1,14474.23903,14474.23903,1,"14:17:00",857,5.32664501235714,"Dom",3568,1.48881281284219,-0.162761063057395,1.49342269847487
"3157",6030,2012,144,11596,"2016-02-11","CN",9229,173,"Y"," 15:00:00",17,26.8999996185303,NA,70,37.5,NA,NA,3,NA,1,1,2016,"2012-12-13",1155,4,"DJW",1,"BrM",1742,116,5961.517968,5961.517968,1,"15:00:00",900,2.282467264,"Dom",1182,1.15569395176779,1.2480861082007,1.58714462811329
"3158",6030,2012,125,9343,"2014-07-23","CN",8755,173,"Y"," 07:35:00",16.2000007629395,26.3999996185303,NA,69,37.0999984741211,NA,NA,3.65000009536743,4.57000017166138,0,3,2014,"2012-12-13",587,2,"KLB",1,"BrM",1742,116,6389.755344,6389.755344,1,"07:35:00",455,4.45790002828571,"Dom",1182,0.489456229619056,0.777803717781335,1.11853676751865
"3159",6030,2012,122,4774,"2013-08-09","CN",8403,36,NA," 14:16:00",18,24.3999996185303,NA,63,36.7000007629395,NA,NA,2.29999995231628,1.29999995231628,1,2,2013,"2012-12-13",239,1,"LMG",1,"SEEN1",1742,26.5,43361.90365,43361.90365,1,"14:16:00",856,3.25588827135714,"Sub",1182,1.98849189867176,-2.04389062473486,-0.755894674859912
"3160",6030,2012,124,5286,"2014-02-12","CN",8521,173,NA," 09:30:00",16.1000003814697,26.3999996185303,NA,66,36.2999992370605,NA,NA,2.29999995231628,3.39000010490417,1,2,2014,"2012-12-13",426,2,"HE",1,"BrM",1742,116,11191.77416,11191.77416,1,"09:30:00",570,6.32106875521429,"Dom",1182,0.406176117241395,-0.63304345347676,1.11853676751865
"3161",6031,2012,122,4777,"2013-08-10","CN",8404,95,NA," 12:07:00",17,26.3999996185303,NA,68,37.0999984741211,NA,NA,1.60000002384186,1.5,1,3,2013,"2012-12-14",239,1,"HE",1,"SEEN1",445,64,2622.700641,2622.700641,1,"12:07:00",727,3.25588827135714,"Sub",290,1.15569395176779,0.30752132736197,1.11853676751865
"3162",6032,2012,122,4783,"2013-08-11","CN",8410,92,NA," 13:46:00",16,25.8999996185303,NA,66,35.7000007629395,NA,NA,3.59999990463257,3.5,2,1,2013,"2012-12-15",239,1,"HE",1,"SEEN1",2473,62,12893.47017,12893.47017,1,"13:46:00",826,3.25588827135714,"Sub",2107,0.322896004863813,-0.63304345347676,0.649928906924011
"3163",6032,2012,167,13871,"2018-08-26","CN",10454,99,"Y"," 11:48:00",16.7999992370605,25.8999996185303,NA,68,35.7999992370605,NA,NA,2,2.09999990463257,1,1,2018,"2012-12-15",2080,6,"AVE",1,"BrM",2473,67,7201.899331,7201.899331,1,"11:48:00",708,3.42862364764286,"Dom",2107,0.989133727012542,0.30752132736197,0.649928906924011
"3164",6033,2012,122,4876,"2013-09-22","CN",8478,60,NA," 17:25:00",16,26.5,NA,66,37.2999992370605,NA,NA,1.89999997615814,1.20000004768372,1,2,2013,"2012-12-17",279,1,"SAK",1,"ABX",1016,43,26267.76049,26267.76049,1,"17:25:00",1045,3.25588827135714,"Sub",808,0.322896004863813,-0.63304345347676,1.21225869715698
"3165",6033,2012,125,9290,"2014-07-01","CN",8690,68,"Y"," 10:35:00",15.1999998092651,26.2000007629395,NA,67.5,37.2000007629395,NA,NA,2.70000004768372,2.5,2,4,2014,"2012-12-17",561,2,"MB",1,"BrM",1016,47.1,13319.46391,13319.46391,1,"10:35:00",635,4.45790002828571,"Dom",808,-0.343342511502998,0.0723801321522874,0.93109469583909
"3166",6033,2012,122,4784,"2013-08-13","CN",8411,60,NA," 11:14:00",16,25.8999996185303,NA,66,36.9000015258789,NA,NA,2.20000004768372,1.29999995231628,2,2,2013,"2012-12-17",239,1,"HE",1,"ABX",1016,43,26267.76049,26267.76049,1,"11:14:00",674,3.25588827135714,"Sub",808,0.322896004863813,-0.63304345347676,0.649928906924011
"3167",6034,2012,122,4785,"2013-08-09","CN",8412,178,NA," 12:11:00",15,24.2000007629395,NA,61,35.9000015258789,NA,NA,2.09999990463257,1.29999995231628,1,2,2013,"2012-12-13",239,1,"MB",1,"ABX",2475,121,4442.468443,4442.468443,0,"12:11:00",731,3.25588827135714,"Sub",2277,-0.509901942040159,-2.98445540557359,-0.943336746539473
"3168",6034,2012,142,11379,"2015-09-13","CN",9052,616,"Y"," 15:53:00",14.3000001907349,24.6000003814697,NA,63.5,35.9000015258789,NA,NA,2.01999998092651,1.45000004768372,1,2,2015,"2012-12-13",1004,3,"SRP",1,"BrF",2475,1.2,1969.338456,1969.338456,0,"15:53:00",953,4.85534727157143,"Dom",2277,-1.09286034602931,-1.80874942952517,-0.568450815583252
"3169",6034,2012,167,13898,"2018-09-04","CN",10468,616,"Y"," 15:01:00",14.6000003814697,25.3999996185303,NA,64,36.4000015258789,NA,NA,5.30000019073486,1.20000004768372,1,2,2018,"2012-12-13",2091,6,"CD",1,"BrF",2475,1.2,3832.912019,3832.912019,0,"15:01:00",901,3.42862364764286,"Dom",2277,-0.843020803114565,-1.57360823431549,0.18132104632937
"3170",6034,2012,142,11297,"2015-08-12","CN",9035,616,"Y"," 16:18:00",15.6000003814697,25.1000003814697,NA,66,36.7000007629395,NA,NA,3.75999999046326,1.54999995231628,0,2,2015,"2012-12-13",972,3,"MPD",1,"BrF",2475,1.2,1969.338456,1969.338456,0,"16:18:00",978,4.85534727157143,"Dom",2277,-0.0102228562105927,-0.63304345347676,-0.0998429549886113
"3171",6036,2012,122,4818,"2013-08-23","CN",8425,90,NA," 15:15:00",12,23.5,NA,63,35.9000015258789,NA,NA,2.79999995231628,1.89999997615814,0,1,2013,"2012-12-27",239,1,"MB",1,"SEEN1",NA,60.1,13469.32012,13469.32012,0,"15:15:00",915,3.25588827135714,"Sub",3199,-3.00829578275208,-2.04389062473486,-1.59938846641086
"3172",6036,2012,161,13467,"2017-02-19","CN",10102,618,"Y"," 08:41:00",15.3000001907349,23.6000003814697,NA,63,36.5999984741211,NA,NA,4.59999990463257,4.09999990463257,0,2,2017,"2012-12-27",1515,5,"CD",1,"BrF",NA,NA,NA,NA,0,"08:41:00",521,2.4927094615,"Dom",3199,-0.260062399125334,-2.04389062473486,-1.50566653677253
"3173",6036,2012,167,13886,"2018-08-30","CN",10464,618,"Y"," 11:30:00",14.5,23.7999992370605,NA,65,35.4000015258789,NA,NA,2.90000009536743,2.5,1,1,2018,"2012-12-27",2072,6,"CD",1,"BrF",NA,35.1,9718.462169,9718.462169,0,"11:30:00",690,3.42862364764286,"Dom",3199,-0.926300915492145,-1.10332584389613,-1.31822446509297
"3174",6036,2012,174,14517,"2020-03-09","CN",10975,618,"Y"," 16:10:00",14.5,23.1000003814697,NA,64,35,NA,NA,3,2.59999990463257,1,1,2020,"2012-12-27",2629,8,"SW",1,"SEEN1",NA,NA,NA,NA,0,"16:10:00",970,2.58767040242857,"Sub",3199,-0.926300915492145,-1.57360823431549,-1.97427439736717
"3175",6036,2012,176,14823,"2021-09-11","CN",11165,618,"Y"," 14:49:00",14.3999996185303,23.8999996185303,NA,64,34.7999992370605,NA,NA,3.5,3.70000004768372,1,2,2021,"2012-12-27",3180,9,"TC",1,"BrF",NA,35.1,77039.61348,77039.61348,0,"14:49:00",889,4.46788579221429,"Dom",3199,-1.00958102786973,-1.57360823431549,-1.22450253545455
"3176",6039,2013,125,9343,"2014-07-23","CN",8754,173,"Y"," 07:35:00",14.3000001907349,23.2999992370605,NA,69,34.7999992370605,NA,NA,2.49000000953674,1.89999997615814,2,2,2014,"2013-06-29",389,1,"KLB",1,"BrF",822,116,6389.755344,6389.755344,0,"07:35:00",455,4.45790002828571,"Dom",614,-1.09286034602931,0.777803717781335,-1.78683232568761
"3177",6045,2013,139,10866,"2015-02-02","CN",8927,481,"Y"," 10:30:00",16.3999996185303,26.5,NA,66,37.9000015258789,NA,NA,1.70000004768372,1.60000002384186,0,2,2015,"2013-05-17",626,2,"MB",1,"ABX",NA,133,11345.22076,11345.22076,1,"10:30:00",630,3.03440265878571,"Sub",2495,0.656014865938218,-0.63304345347676,1.21225869715698
"3178",6045,2013,166,13751,"2018-03-07","CN",10373,20,"Y"," 08:17:00",17,26.7000007629395,NA,68,37.4000015258789,NA,NA,2.90000009536743,3.40000009536743,1,1,2018,"2013-05-17",1755,5,"CBC",1,"BrM",NA,15,60652.23327,60652.23327,1,"08:17:00",497,5.90194399471429,"Dom",2495,1.15569395176779,0.30752132736197,1.39970255643373
"3179",6046,2013,125,9453,"2014-09-19","CN",8847,36,"N"," 11:03:00",16.7999992370605,25.8999996185303,NA,68.5,36.9000015258789,NA,NA,3.13000011444092,1.96000003814697,1,1,2014,"2013-07-16",430,1,"KLB",1,"FLOAT",597,26.5,14345.4438,14345.4438,1,"11:03:00",663,4.45790002828571,"Sub",445,0.989133727012542,0.542662522571652,0.649928906924011
"3180",6046,2013,125,9307,"2014-07-07","CN",8715,81,"N"," 09:55:00",15.5,25.8999996185303,NA,64,37.4000015258789,NA,NA,1.89999997615814,2.79999995231628,2,2,2014,"2013-07-16",356,1,"HE",1,"FLOAT",597,54,9983.65876,9983.65876,1,"09:55:00",595,4.45790002828571,"Sub",445,-0.0935029685881728,-1.57360823431549,0.649928906924011
"3181",6046,2013,125,9455,"2014-09-21","CN",8853,111,"U"," 11:22:00",16.3999996185303,25.6000003814697,NA,66,36.5999984741211,NA,NA,3.3199999332428,1.72000002861023,1,1,2014,"2013-07-16",432,1,"KLB",1,"FLOAT",597,77.1,7616.904897,7616.904897,1,"11:22:00",682,4.45790002828571,"Sub",445,0.656014865938218,-0.63304345347676,0.36876490560603
"3182",6046,2013,125,9285,"2014-06-29","CN",8685,111,"N"," 09:59:00",15.1000003814697,26,NA,66,37.2000007629395,NA,NA,2.40000009536743,2,2,1,2014,"2013-07-16",348,1,"SAK",1,"FLOAT",597,77.1,7616.904897,7616.904897,1,"09:59:00",599,4.45790002828571,"Sub",445,-0.426621829662579,-0.63304345347676,0.743650836562341
"3183",6046,2013,125,9275,"2014-06-25","CN",8663,481,"U"," 15:47:00",15.8999996185303,26.3999996185303,NA,65.5,36.9000015258789,NA,NA,3,3.29999995231628,2,1,2014,"2013-07-16",344,1,"SAK",1,"FLOAT",597,133,26887.4277,26887.4277,1,"15:47:00",947,4.45790002828571,"Sub",445,0.239615892486233,-0.868184648686443,1.11853676751865
"3184",6047,2013,125,9283,"2014-06-27","CN",8679,8,"Y"," 15:39:00",15.1999998092651,25.8999996185303,NA,65,36.7000007629395,NA,NA,2.70000004768372,2.40000009536743,2,2,2014,"2013-07-17",345,1,"SAK",1,"ABX",804,5,20982.28727,20982.28727,1,"15:39:00",939,4.45790002828571,"Sub",596,-0.343342511502998,-1.10332584389613,0.649928906924011
"3185",6047,2013,125,9460,"2014-09-12","CN",8883,179,"N"," 09:27:00",16,25.7000007629395,NA,65.5,36.9000015258789,NA,NA,3,1.32000005245209,2,2,2014,"2013-07-17",422,1,"SAK",1,"ABX",804,122,5764.639118,5764.639118,1,"09:27:00",567,4.45790002828571,"Sub",596,0.322896004863813,-0.868184648686443,0.462486835244449
