"","BirdID","CatchID","HaematocritID","BuffyCoat","Total","Cells","BleedToSpinTime","birthyear","birthday","BloodID","BloodSource","OccasionDate","Island","occasionyear","oc","year","age","lifespan","age_date","wbc","Status","FieldPeriodID","OccasionID","TerritoryID","Resident","CatchType","BleedTime","CatchTime","SexEstimate","lifespan_yrs","wbc_z","Cells_z","AveAge","WithinAge","Year","avg_invert","TerritoryNumber","TQ","TQcorrected","newstat","Observer","newlifespan"
"1630",6226,8895,2532,0.270000010728836,57.1100006103516,22.2199993133545,177,2013,"2013-09-29",6118,"A","2014-09-29","CN",2014,1,1,1,1452,365,0.00472771857543802,"BrF",125,9468,121,"Y","N","1899-12-30 11:01:00","10:51:00",0,3.97808219178082,-0.119829777991802,-0.0160127285378058,1,0,2014,4.45790002828571,83,42160.66742,42160.66742,"Dom","KLB",1086
"1631",6227,8896,2533,0.379999995231628,55.7000007629395,21.1100006103516,266,2014,"2014-06-01",6119,"A","2014-09-29","CN",2014,1,1,0,1207,120,0.00682226193943725,"OFL",125,9467,129,"Y","N","1899-12-30 08:32:00","08:23:00",0,3.30684931506849,0.386734130410543,-0.234907920698797,0,0,2014,4.45790002828571,88,11578.43933,11578.43933,"Sub","SAK",485
"1632",6228,8897,2534,0.209999993443489,53.9000015258789,25.3600006103516,211,2014,"2014-02-01",6120,"A","2014-09-29","CN",2014,1,1,0,1327,240,0.00389610366416524,"AB",125,9468,128,"Y","N","1899-12-30 09:27:00","09:16:00",0,3.63561643835616,-0.320955286768886,0.603205280845893,0,0,2014,4.45790002828571,87.1,36013.04347,36013.04347,"Sub","KLB",961
"1633",6230,10046,3229,0.0700000002980232,50.2000007629395,20.7900009155273,58,2014,"2014-07-15",7278,"A","2016-09-13","CN",2016,1,1,2,1896,791,0.00139442229550126,"AB",159,13400,172,"U","R","1899-12-30 10:23:00","10:01:00",1,5.19452054794521,-0.925985248654278,-0.29801285451586,2,0,2016,4.21428620221429,123,58472.17158,58472.17158,"Sub","KLB",1698
"1634",6261,11269,3641,0.189999997615814,45.189998626709,20.1800003051758,136,2014,"2014-07-28",8482,"A","2022-03-12","CN",2022,1,1,8,NA,2784,0.00420447009050177,"BrM",177,14953,64,"Y","R","1899-12-30 08:41:00","08:37:00",1,NA,-0.246377073288101,-0.418306869689016,8,0,2022,4.20351862385714,46.1,28981.26381,28981.26381,"Dom","CL",2790
"1635",6272,10445,3383,0.430000007152557,25.0499992370605,10.0299997329712,193,2014,"2014-07-14",7684,"A","2018-08-02","CN",2018,1,1,4,NA,1480,0.0171656694710149,"BrF",167,13843,637,"Y","R","1899-12-30 09:25:00","09:16:00",0,NA,2.88828030770714,-2.4199185109245,4,0,2018,3.42862364764286,55.1,9740.727926,9740.727926,"Dom","CD",2528
"1636",6274,10423,3370,0.569999992847443,40.6699981689453,15.9300003051758,NA,2014,"2014-07-19",7662,"A","2018-07-23","CN",2018,1,1,4,1892,1465,0.0140152451072074,"BrF",167,13810,48,"Y","R","1899-12-30 17:00:00","16:49:00",0,5.18356164383562,2.12635228736328,-1.2564200712337,4,0,2018,3.42862364764286,33.1,9034.360075,9034.360075,"Dom","CD",1694
"1637",6294,11032,3532,0.159999996423721,38.7599983215332,16.0400009155273,51,2014,"2014-12-02",8231,"A","2021-06-23","CN",2021,1,1,7,NA,2395,0.00412796706275482,"BrM",176,14625,179,"Y","R","1899-12-30 11:57:00","11:47:00",1,NA,-0.264879279261107,-1.23472760918345,7.5,-0.5,2021,4.46788579221429,NA,NA,NA,"Dom","MC",3037
"1638",6294,11265,3639,0.109999999403954,43.5900001525879,17.6599998474121,79,2014,"2014-12-02",8479,"A","2022-03-10","CN",2022,1,1,8,NA,2655,0.00252351454505382,"BrM",177,14950,179,"Y","R","1899-12-30 09:23:00","09:13:00",1,NA,-0.652915045042895,-0.915258787700879,7.5,0.5,2022,4.20351862385714,122,35782.47265,35782.47265,"Dom","FS",3037
"1639",6300,9034,2600,0.270000010728836,54.2099990844727,23.2800006866455,36,2014,"2014-10-31",6285,"A","2015-08-10","CN",2015,1,1,1,1055,283,0.00498063116193949,"AB",142,11296,165,"Y","R","1899-12-30 17:47:00","17:16:00",0,2.89041095890411,-0.0586630384988986,0.193022834900003,1,0,2015,4.85534727157143,108,49792.98938,49792.98938,"Sub","KLB",495
"1640",6370,9031,2598,0.109999999403954,21.0100002288818,9,219,2014,"2014-07-17",6282,"A","2015-07-17","CN",2015,1,1,1,NA,365,0.00523560200883484,"BrM",142,11285,71,"Y","N","1899-12-30 15:01:00","14:47:00",1,NA,0.00300148989040817,-2.62303765769878,2.5,-1.5,2015,4.85534727157143,50,11191.36651,11191.36651,"Dom","KLB",2632
"1641",6370,10356,3339,0.100000001490116,46.2799987792969,20.1200008392334,116,2014,"2014-07-17",7596,"A","2018-03-03","CN",2018,1,1,4,NA,1325,0.00216076067691796,"BrM",166,13742,68,"N","R","1899-12-30 16:01:00","15:59:00",1,NA,-0.740646824861533,-0.430138950745947,2.5,1.5,2018,5.90194399471429,47.1,34091.35018,34091.35018,"Dom","TJB",2632
"1642",6372,9033,2599,0.310000002384186,40.5099983215332,15.4399995803833,77,2015,"2015-04-09",6284,"A","2015-08-07","CN",2015,1,1,0,1262,120,0.00765243187431594,"H",142,11287,58,"Y","N","1899-12-30 17:35:00","17:20:00",0,3.45753424657534,0.587510172615428,-1.35304973622548,0.5,-0.5,2015,4.85534727157143,41.1,15086.2278,15086.2278,"Sub","KLB",895
"1643",6372,9995,3193,0.280000001192093,47.5499992370605,20.6200008392334,72,2015,"2015-04-09",7227,"A","2016-07-12","CN",2016,1,1,1,1262,460,0.00588853850020382,"SEEN2",159,13305,478,"N","R","1899-12-30 17:30:00","17:30:00",0,3.45753424657534,0.160913742599685,-0.331537397623042,0.5,0.5,2016,4.21428620221429,127,21647.25141,21647.25141,"Sub","JLD",895
"1644",6373,9036,2601,0.170000001788139,43.6199989318848,19.4799995422363,152,2014,"2014-12-24",6287,"A","2015-08-21","CN",2015,1,1,1,1001,240,0.00389729495531635,"H",142,11303,27,"Y","N","1899-12-30 15:56:00","14:46:00",0,2.74246575342466,-0.320667173802631,-0.556349194515121,1,0,2015,4.85534727157143,21,12925.1464,12925.1464,"Sub","FG",635
"1645",6377,9040,2603,0.150000005960464,52.4300003051758,21.1900005340576,25,2014,"2014-08-17",6291,"A","2015-08-17","CN",2015,1,1,1,NA,365,0.00286095756413063,"H",142,11307,96,"Y","N","1899-12-30 17:48:00","17:44:00",0,NA,-0.571304677100807,-0.219131687244546,1,0,2015,4.85534727157143,65,5895.99015,5895.99015,"Sub","KLB",2038
"1646",6379,9042,2604,0.0900000035762787,35.3600006103516,15.0799999237061,60,2014,"2014-08-10",6293,"A","2015-08-10","CN",2015,1,1,1,1137,365,0.00254524892598365,"BrM",142,11296,165,"Y","N","1899-12-30 17:23:00","17:16:00",1,3.11506849315069,-0.647658599585734,-1.42404278676965,1,0,2015,4.85534727157143,108,49792.98938,49792.98938,"Dom","KLB",415
"1647",6382,9045,2605,0.150000005960464,53.8400001525879,25.7199993133545,280,2015,"2015-01-05",6424,"A","2015-09-02","CN",2015,1,1,0,989,240,0.00278603279226131,"H",142,11443,53,"U","N","1899-12-30 09:05:00","08:45:00",1,2.70958904109589,-0.58942518294787,0.674198143322527,0,0,2015,4.85534727157143,37,34691.84938,34691.84938,"Sub","FG",623
"1648",6383,9046,2606,0.189999997615814,40.0200004577637,17.5900001525879,142,2015,"2015-01-16",6425,"A","2015-09-13","CN",2015,1,1,0,978,240,0.00474762607302656,"U",142,11445,111,"U","N","1899-12-30 11:24:00","11:09:00",0,2.67945205479452,-0.115015163045991,-0.929062944956469,0,0,2015,4.85534727157143,77.1,16565.28148,16565.28148,"Sub","FG",418
"1649",6384,9047,2607,0.46000000834465,56.7799987792969,25.3500003814697,166,2015,"2015-01-16",6426,"A","2015-09-13","CN",2015,1,1,0,NA,240,0.00810144449161868,"U",142,11445,111,"U","N","1899-12-30 11:00:00","11:37:00",1,NA,0.696103573092252,0.601233204647213,1,-1,2015,4.85534727157143,77.1,16565.28148,16565.28148,"Sub","FG",1711
"1650",6384,10239,3319,0.140000000596046,52.7000007629395,22.0799999237061,NA,2015,"2015-01-16",7458,"A","2017-09-09","CN",2017,1,1,2,NA,967,0.00265654646241483,"BrM",164,13642,110,"Y","R",NA,"09:49:00",1,NA,-0.620741365013668,-0.0436210430489874,1,1,2017,11.6117696285,77,61351.93977,61351.93977,"Dom","CD",1711
"1651",6385,9053,2612,0.46000000834465,61.7999992370605,25.6000003814697,96,2015,"2015-01-17",6298,"A","2015-09-14","CN",2015,1,1,0,NA,240,0.00744336592271016,"AB",142,11421,616,"Y","N","1899-12-30 16:39:00","15:53:00",1,NA,0.536947712377284,0.650533981208665,0,0,2015,4.85534727157143,1.2,1969.338456,1969.338456,"Sub","FG",1885
"1652",6386,9054,2613,0.25,44.2099990844727,19.9300003051758,143,2015,"2015-01-20",6299,"A","2015-09-17","CN",2015,1,1,0,974,240,0.00565482934126104,"H",142,11414,94,"Y","N","1899-12-30 11:05:00","10:15:00",0,2.66849315068493,0.104391339187882,-0.467607646250468,0,0,2015,4.85534727157143,63,16110.96514,16110.96514,"Sub","SRP",414
"1653",6387,9060,2618,0.25,49.4199981689453,24.4500007629395,140,2015,"2015-01-16",6303,"A","2015-09-13","CN",2015,1,1,0,256,240,0.00505868088350306,"ABX",142,11445,116,"Y","N","1899-12-30 17:26:00","16:55:00",0,0.701369863013699,-0.0397867656632451,0.423750484253014,0,0,2015,4.85534727157143,81,12545.10988,12545.10988,"Sub","FG",256
"1654",6388,10004,3199,0.449999988079071,49.3199996948242,20.0100002288818,60,2015,"2015-07-26",7236,"A","2016-07-26","CN",2016,1,1,1,787,366,0.00912408740599192,"ABX",159,13329,2,"Y","R","1899-12-30 17:40:00","17:35:00",0,2.15616438356164,0.9434290763541,-0.451831412796217,1,0,2016,4.21428620221429,1.1,89316.09068,89316.09068,"Sub","MH",421
"1655",6546,10874,3453,0.409999996423721,31.6499996185303,12.3199996948242,55,2015,"2015-09-20",8085,"A","2019-08-17","CN",2019,1,1,4,NA,1427,0.0129541864570411,"BrF",173,14369,39,"Y","R","1899-12-30 11:35:00","11:30:00",0,NA,1.86973596415378,-1.96832340514431,4,0,2019,4.917540181,28.1,19834.85121,19834.85121,"Dom","MJB",1464
"1656",6548,10529,3412,0.310000002384186,23.2000007629395,10.1499996185303,184,2015,"2015-09-21",7763,"A","2018-09-10","CN",2018,1,1,3,NA,1085,0.0133620686288679,"BrM",167,13929,50,"Y","R","1899-12-30 10:02:00","09:45:00",1,NA,1.96838199396607,-2.39625416074311,3,0,2018,3.42862364764286,34.5,10646.86252,10646.86252,"Dom","CD",2094
"1657",6556,9999,3196,0.46000000834465,57.8199996948242,25.2099990844727,45,2015,"2015-05-12",7231,"A","2016-07-19","CN",2016,1,1,1,1595,434,0.00795572484905819,"FLOAT",159,13316,110,"U","R","1899-12-30 17:15:00","17:10:00",1,4.36986301369863,0.660861375229376,0.573624514000962,1.5,-0.5,2016,4.21428620221429,77,32575.53266,32575.53266,"Sub","MH",1229
"1658",6556,10113,3267,0.910000026226044,50.9099998474121,21.8099994659424,226,2015,"2015-05-12",7344,"A","2017-02-25","CN",2017,1,1,2,1595,655,0.0178746813779907,"SEEN1",161,13478,111,"N","R","1899-12-30 15:11:00","15:04:00",1,4.36986301369863,3.059754362088,-0.0968659720077795,1.5,0.5,2017,2.4927094615,NA,NA,NA,"Sub","CD",1229
"1659",6563,10215,3309,0.310000002384186,38.6699981689453,11.6300001144409,131,2015,"2015-12-25",7436,"A","2017-08-31","CN",2017,1,1,2,NA,615,0.00801655073863276,"BrM",164,13629,9,"N","R","1899-12-30 11:44:00",NA,1,NA,0.675572075845339,-2.1043934657042,2.5,-0.5,2017,11.6117696285,6,64756.94723,64756.94723,"Dom","CBC",2106
"1660",6563,10390,3351,0.150000005960464,46.75,19.5200004577637,135,2015,"2015-12-25",7629,"A","2018-07-04","CN",2018,1,1,3,NA,922,0.00320855627722918,"BrM",167,13774,746,"Y","C","1899-12-30 10:00:00","09:49:00",1,NA,-0.487238161367933,-0.548460889720442,2.5,0.5,2018,3.42862364764286,141,9220.497128,9220.497128,"Dom","MH",2106
"1661",6565,10216,3310,0.159999996423721,41.25,18.2700004577637,56,2015,"2015-02-19",7437,"A","2017-08-29","CN",2017,1,1,2,NA,922,0.00387878779209021,"BrM",164,13630,177,"Y","R","1899-12-30 16:52:00",NA,1,NA,-0.325143118821679,-0.794964772527703,2,0,2017,11.6117696285,120,32073.94366,32073.94366,"Dom","CBC",1852
"1662",6567,10865,3449,0.129999995231628,48.2299995422363,20.5400009155273,218,2015,"2015-05-22",8077,"A","2019-07-31","CN",2019,1,1,4,NA,1531,0.00269541771647299,"BrM",173,14343,165,"Y","C","1899-12-30 14:23:00","14:15:00",1,NA,-0.611340378278972,-0.347313631077312,4,0,2019,4.917540181,108,38394.07929,38394.07929,"Dom","MJB",1760
"1663",6570,10927,3469,0.259999990463257,52.560001373291,21.7199993133545,313,2015,"2015-10-10",8149,"A","2020-02-24","CN",2020,1,1,5,NA,1598,0.00494672723877399,"BrM",174,14476,16,"Y","R","1899-12-30 11:33:00","11:30:00",1,NA,-0.0668626795873009,-0.11461428166071,5,0,2020,2.58767040242857,NA,NA,NA,"Dom","TJB",2075
"1664",6571,10476,3397,0.75,33.9700012207031,14.1400003433228,105,2015,"2015-10-11",7711,"A","2018-09-01","CN",2018,1,1,3,1443,1056,0.0220783035928451,"H",167,13902,13,"Y","C","1899-12-30 16:50:00","16:40:00",0,3.95342465753425,4.07639757664422,-1.609413623891,3,0,2018,3.42862364764286,8,12804.75976,12804.75976,"Sub","TJB",1245
"1665",6644,9983,3184,0.469999998807907,59.2099990844727,24.8700008392334,102,2015,"2015-10-07",7215,"A","2016-07-07","CN",2016,1,1,1,NA,274,0.00793784843903435,"BrF",159,13304,109,"U","N","1899-12-30 16:00:00","15:53:00",0,NA,0.656537977449447,0.506575803921647,4,-3,2016,4.21428620221429,76,13216.69108,13216.69108,"Dom","MH",2728
"1666",6644,11344,3684,0.349999994039536,61.4700012207031,26.5499992370605,377,2015,"2015-10-07",8552,"A","2022-08-11","CN",2022,1,1,7,NA,2500,0.0056938341807232,"BrF",178,15058,109,"Y","R","1899-12-30 08:32:00","08:29:00",0,NA,0.11382463346298,0.837876706461135,4,3,2022,3.1593320765,76,8919.484378,8919.484378,"Dom","BB",2728
"1667",6645,9984,3185,0.239999994635582,60.8300018310547,24.5300006866455,207,2016,"2016-02-26",7216,"A","2016-07-12","CN",2016,1,1,0,NA,137,0.00394542145999177,"ABX",159,13305,27,"Y","N","1899-12-30 15:15:00","15:07:00",1,NA,-0.309027810910866,0.439526717707265,1,-1,2016,4.21428620221429,21,41902.71182,41902.71182,"Sub","JLD",2392
"1668",6645,10391,3352,0.180000007152557,36.2099990844727,15.4700002670288,120,2016,"2016-02-26",7630,"A","2018-07-05","CN",2018,1,1,2,NA,860,0.00497100280871709,"BrM",167,13775,12,"Y","R","1899-12-30 15:15:00","15:01:00",1,NA,-0.0609916492708925,-1.34713350762948,1,1,2018,3.42862364764286,7,6716.879659,6716.879659,"Dom","MH",2392
"1669",6646,9985,3186,0.439999997615814,54.8800010681152,23.1700000762939,211,2015,"2015-10-03",7217,"A","2016-07-03","CN",2016,1,1,1,718,274,0.00801749251188426,"SEEN2",159,13295,616,"Y","N","1899-12-30 14:25:00","14:21:00",0,1.96712328767123,0.67579984307485,0.171330372849733,1,0,2016,4.21428620221429,1.2,7130.752813,7130.752813,"Sub","MH",352
"1670",6648,10035,3224,0.319999992847443,60.7599983215332,24.7199993133545,137,2015,"2015-07-05",7267,"A","2016-09-07","CN",2016,1,1,1,808,430,0.00526662280591334,"BrM",159,13383,157,"N","R","1899-12-30 16:25:00","16:01:00",1,2.21369863013699,0.0105038488675159,0.476995037076717,1,0,2016,4.21428620221429,102,15804.55817,15804.55817,"Dom","CD",442
"1671",6650,9998,3195,0.529999971389771,34.9199981689453,14.2200002670288,145,2016,"2016-03-04",7230,"A","2016-07-19","CN",2016,1,1,0,1298,137,0.0151775486592409,"AB",159,13317,112,"Y","N","1899-12-30 15:32:00","15:30:00",1,3.55616438356164,2.40745462221484,-1.59363739043675,0.5,-0.5,2016,4.21428620221429,78,11782.47036,11782.47036,"Sub","JLD",1100
"1672",6650,10184,3293,0.270000010728836,54.7099990844727,21.1200008392334,303,2016,"2016-03-04",7406,"A","2017-07-31","CN",2017,1,1,1,1298,514,0.00493511268958264,"BrM",164,13545,531,"Y","C","1899-12-30 15:46:00","15:38:00",1,3.55616438356164,-0.0696716505228406,-0.232935844500137,0.5,0.5,2017,11.6117696285,78.1,44940.59124,44940.59124,"Dom","CBC",1100
"1673",6652,10011,3205,0.550000011920929,55.0099983215332,25.5900001525879,NA,2015,"2015-08-04",7243,"A","2016-08-04","CN",2016,1,1,1,NA,366,0.00999818267046985,"BrF",159,13344,70,"Y","N","1899-12-30 08:50:00","08:41:00",0,NA,1.15482843007504,0.648561905010005,1,0,2016,4.21428620221429,49,13807.19834,13807.19834,"Dom","MH",2249
"1674",6652,10050,3232,0.100000001490116,49.5499992370605,22.7999992370605,275,2015,"2015-08-04",7282,"A","2016-09-02","CN",2016,1,1,1,NA,395,0.00201816353238855,"BrF",159,13373,70,"Y","R","1899-12-30 08:01:00","07:49:00",0,NA,-0.775133848668913,0.0983650580393501,1,0,2016,4.21428620221429,49,13807.19834,13807.19834,"Dom","CD",2249
"1675",6654,10160,3277,0.449999988079071,59.9000015258789,24.1499996185303,163,2016,"2016-07-16",7383,"A","2017-07-22","CN",2017,1,1,1,NA,371,0.00751252047772745,"AB",164,13520,63,"Y","R","1899-12-30 11:31:00","11:28:00",1,NA,0.553672695147035,0.364589326698222,1,0,2017,11.6117696285,46,45367.54628,45367.54628,"Sub","CBC",2071
"1676",6654,10180,3290,0.100000001490116,58.1199989318848,28.2700004577637,253,2016,"2016-07-16",7402,"A","2017-08-09","CN",2017,1,1,1,NA,389,0.00172057817150536,"AB",164,13543,63,"Y","R","1899-12-30 08:30:00","08:24:00",1,NA,-0.84710466869743,1.17706628993039,1,0,2017,11.6117696285,46,45367.54628,45367.54628,"Sub","CD",2071
"1677",6656,10025,3215,0.209999993443489,36.7700004577637,16.1200008392334,154,2015,"2015-12-10",7257,"A","2016-09-09","CN",2016,1,1,1,NA,274,0.00571117734101494,"AB",159,13377,62,"Y","N","1899-12-30 08:29:00","08:13:00",0,NA,0.11801906515269,-1.21895137572918,1.5,-0.5,2016,4.21428620221429,45,26341.00207,26341.00207,"Sub","CD",2290
"1678",6656,10114,3268,0.629999995231628,52.2900009155273,21.3299999237061,128,2015,"2015-12-10",7345,"A","2017-02-25","CN",2017,1,1,2,NA,443,0.0120481924689459,"SEEN1",161,13478,111,"N","R","1899-12-30 16:42:00","16:32:00",0,NA,1.65062192551089,-0.191523372733344,1.5,0.5,2017,2.4927094615,NA,NA,NA,"Sub","CD",2290
"1679",6657,10026,3216,0.129999995231628,47.9300003051758,20,50,2015,"2015-12-08",7258,"A","2016-09-07","CN",2016,1,1,1,NA,274,0.00271228863767793,"H",159,13379,157,"Y","N","1899-12-30 11:20:00","11:24:00",0,NA,-0.607260157295815,-0.453803488994877,1,0,2016,4.21428620221429,102,15804.55817,15804.55817,"Sub","DR",1560
"1680",6658,10027,3217,0,48.5699996948242,21.1499996185303,191,2016,"2016-04-18",7259,"A","2016-09-02","CN",2016,1,1,0,1253,137,0,"ABX",159,13373,70,"Y","N","1899-12-30 09:25:00","08:19:00",0,3.43287671232877,-1.26322534600122,-0.227019992039206,0,0,2016,4.21428620221429,49,13807.19834,13807.19834,"Sub","CD",695
"1681",6660,10032,3221,0.28999999165535,57.8899993896484,27.9300003051758,77,2015,"2015-09-10",7264,"A","2016-09-10","CN",2016,1,1,1,1474,366,0.00500950068600634,"SEEN1",159,13382,109,"N","N","1899-12-30 16:50:00","16:42:00",0,4.03835616438356,-0.0516809634574459,1.11001720371601,1,0,2016,4.21428620221429,76,13216.69108,13216.69108,"Sub","DR",1276
"1682",6667,10043,3227,0.239999994635582,61.5999984741211,27.0100002288818,215,2015,"2015-12-08",7275,"A","2016-09-07","CN",2016,1,1,1,1385,274,0.00389610390552865,"AB",159,13386,3,"Y","N","1899-12-30 08:35:00","08:30:00",0,3.79452054794521,-0.320955228395307,0.928590330924448,1,0,2016,4.21428620221429,2,44368.04604,44368.04604,"Sub","KLB",1187
"1683",6668,10850,3444,0.119999997317791,40.7000007629395,17.4799995422363,144,2016,"2016-07-12",8062,"A","2019-07-14","CN",2019,1,1,3,NA,1097,0.00294840282723189,"BrM",173,14327,739,"Y","R","1899-12-30 09:59:00","09:51:00",1,NA,-0.550156098843029,-0.95075540700674,3,0,2019,4.917540181,1.3,12409.76209,12409.76209,"Dom","EC",1168
"1684",6669,10045,3228,0.360000014305115,59.1300010681152,24.0100002288818,185,2015,"2015-09-08",7277,"A","2016-09-08","CN",2016,1,1,1,1476,366,0.00608828019283156,"BrF",159,13388,137,"Y","N","1899-12-30 09:05:00","08:45:00",0,4.04383561643836,0.209221137054969,0.33698101218702,1,0,2016,4.21428620221429,93,6988.37035,6988.37035,"Dom","DR",1278
"1685",6671,10053,3235,0.25,51.4099998474121,21.4200000762939,131,2016,"2016-05-03",7285,"A","2016-08-31","CN",2016,1,1,0,NA,120,0.00486286716090283,"H",159,13411,41,"Y","N","1899-12-30 15:39:00","15:24:00",1,NA,-0.0871441832006849,-0.173775063080434,0.5,-0.5,2016,4.21428620221429,30,36084.77897,36084.77897,"Sub","KLB",2325
"1686",6672,10054,3236,0.100000001490116,49.1699981689453,21.9899997711182,79,2015,"2015-12-14",7286,"A","2016-09-13","CN",2016,1,1,1,646,274,0.00203376052906331,"SEEN1",159,13400,172,"U","N","1899-12-30 10:12:00","10:01:00",0,1.76986301369863,-0.771361725479342,-0.0613693527019183,1,0,2016,4.21428620221429,123,58472.17158,58472.17158,"Sub","KLB",280
"1687",6673,10055,3237,0.370000004768372,52.5099983215332,21.9500007629395,71,2015,"2015-09-12",7287,"A","2016-09-12","CN",2016,1,1,1,NA,366,0.00704627721567919,"SEEN1",159,13405,407,"Y","N","1899-12-30 10:43:00","10:30:00",0,NA,0.440912074789923,-0.0692572813615095,1,0,2016,4.21428620221429,126,24453.09594,24453.09594,"Sub","DR",2753
"1688",6675,10181,3291,0.200000002980232,52.0999984741211,23.2800006866455,186,2016,"2016-07-14",7403,"A","2017-08-09","CN",2017,1,1,1,800,391,0.0038387717627204,"AB",164,13544,71,"Y","R","1899-12-30 09:37:00","09:26:00",0,2.19178082191781,-0.334820968698041,0.193022834900003,0.5,0.5,2017,11.6117696285,50,16628.267,16628.267,"Sub","CBC",433
"1689",6676,10205,3303,0.100000001490116,34.9500007629395,15.7600002288818,56,2016,"2016-07-14",7426,"A","2017-08-22","CN",2017,1,1,1,NA,404,0.00286123030921804,"ABX",164,13566,743,"N","R","1899-12-30 17:21:00","16:49:00",1,NA,-0.571238713884265,-1.28994461434091,0.5,0.5,2017,11.6117696285,NA,NA,NA,"Sub","CD",2447
"1690",6688,10076,3243,0.769999980926514,55.1599998474121,31.0300006866455,78,2016,"2016-09-29",7308,"A","2017-02-13","CN",2017,1,1,1,723,137,0.013959390555775,"OFL",161,13444,99,"Y","N","1899-12-30 10:06:00","10:00:00",0,1.98082191780822,2.11284390154422,1.72134690830503,1,0,2017,2.4927094615,NA,NA,NA,"Sub","CD",356
"1691",6689,10219,3312,0.159999996423721,48.8400001525879,20.8500003814697,190,2016,"2016-02-14",7533,"A","2017-08-29","CN",2017,1,1,1,NA,562,0.00327600319254387,"BrM",164,13630,159,"N","R","1899-12-30 10:06:00","10:00:00",1,NA,-0.470926170115455,-0.286180773458929,1,0,2017,11.6117696285,103.1,28316.13777,28316.13777,"Dom","CBC",1492
"1692",6690,10856,3445,0.270000010728836,29.5,11.5100002288818,85,2016,"2016-05-19",8068,"A","2019-07-05","CN",2019,1,1,3,NA,1142,0.00915254273657071,"BrF",173,14311,2,"Y","R","1899-12-30 15:52:00","15:47:00",0,NA,0.950310978978141,-2.1280578158856,NA,NA,2019,4.917540181,1.1,8146.424089,8146.424089,"Dom","MJB",1853
"1693",6692,10080,3246,0.109999999403954,37.810001373291,14.6599998474121,180,2016,"2016-09-28",7312,"A","2017-02-12","CN",2017,1,1,1,NA,137,0.0029092831369654,"OFL",161,13448,75,"Y","N","1899-12-30 15:14:00","15:00:00",1,NA,-0.559617169708158,-1.50686810643831,1.5,-0.5,2017,2.4927094615,NA,NA,NA,"Sub","CD",1265
"1694",6692,10409,3364,0.180000007152557,49.2799987792969,22.9699993133545,322,2016,"2016-09-28",7648,"A","2018-07-17","CN",2018,1,1,2,NA,657,0.0036525976382162,"H",167,13799,75,"Y","R","1899-12-30 08:33:00","08:12:00",1,NA,-0.379847055898338,0.131889601146551,1.5,0.5,2018,3.42862364764286,51.2,14017.36236,14017.36236,"Sub","AVE",1265
"1695",6693,10081,3247,0.990000009536743,57.3899993896484,21.1900005340576,131,2016,"2016-09-28",7313,"A","2017-02-12","CN",2017,1,1,1,NA,137,0.0172503924039998,"OFL",161,13448,9,"Y","N","1899-12-30 11:20:00","11:17:00",0,NA,2.90877049225133,-0.219131687244546,1.5,-0.5,2017,2.4927094615,NA,NA,NA,"Sub","CD",1265
"1696",6693,10405,3361,0.28999999165535,45.0200004577637,20.25,130,2016,"2016-09-28",7644,"A","2018-07-17","CN",2018,1,1,2,NA,657,0.00644158126847241,"BrF",167,13799,531,"Y","R","1899-12-30 11:41:00","10:15:00",0,NA,0.294666765345837,-0.404502712433425,1.5,0.5,2018,3.42862364764286,78.1,9602.271107,9602.271107,"Dom","AVE",1265
"1697",6694,10082,3248,0.25,49.0999984741211,20.9500007629395,174,2016,"2016-09-29",7314,"A","2017-02-13","CN",2017,1,1,1,1089,137,0.00509164985273403,"OFL",161,13444,86,"Y","N","1899-12-30 08:24:00","08:20:00",1,2.98356164383562,-0.0318132425571161,-0.266460387607319,1,0,2017,2.4927094615,NA,NA,NA,"Sub","CD",723
"1698",6695,10083,3249,0.129999995231628,56.9099998474121,27.2600002288818,164,2016,"2016-05-15",7315,"A","2017-02-13","CN",2017,1,1,1,668,274,0.00228430847970806,"SEEN1",161,13449,86,"N","N","1899-12-30 09:00:00","08:34:00",0,1.83013698630137,-0.710766871583135,0.977891107485901,1,0,2017,2.4927094615,NA,NA,NA,"Sub","MH",292
"1699",6696,10084,3250,0.200000002980232,38.0400009155273,14.6700000762939,171,2016,"2016-09-29",7316,"A","2017-02-13","CN",2017,1,1,1,723,137,0.00525762350596041,"ABX",161,13444,154,"Y","N","1899-12-30 14:46:00","14:26:00",0,1.98082191780822,0.00832737420702625,-1.50489603023965,1,0,2017,2.4927094615,NA,NA,NA,"Sub","CD",531
"1700",6697,10085,3251,0.469999998807907,47.5499992370605,20.1399993896484,243,2016,"2016-09-27",7317,"A","2017-02-11","CN",2017,1,1,1,1091,137,0.00988433241533238,"OFL",161,13450,13,"Y","N","1899-12-30 14:55:00","14:53:00",1,2.98904109589041,1.1272938221952,-0.426195174483695,1.5,-0.5,2017,2.4927094615,NA,NA,NA,"Sub","CD",893
"1701",6697,10306,3326,0.560000002384186,61.810001373291,27.1700000762939,82,2016,"2016-09-27",7547,"A","2018-02-10","CN",2018,1,1,2,1091,501,0.00906002248733439,"BrM",166,13708,740,"Y","R","1899-12-30 16:06:00","15:59:00",1,2.98904109589041,0.927935018725867,0.96014279783297,1.5,0.5,2018,5.90194399471429,129.1,24100.97546,24100.97546,"Dom","CBC",893
